Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,MoSold,YrSold,SalePrice,MSZoning__FV,MSZoning__RH,MSZoning__RL,MSZoning__RM,Street__Pave,Alley__No Alley,Alley__Pave,LotShape__IR2,LotShape__IR3,LotShape__Reg,LandContour__HLS,LandContour__Low,LandContour__Lvl,LotConfig__CulDSac,LotConfig__FR2,LotConfig__FR3,LotConfig__Inside,LandSlope__Mod,LandSlope__Sev,Neighborhood__Blueste,Neighborhood__BrDale,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__Mitchel,Neighborhood__NAmes,Neighborhood__NPkVill,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__SawyerW,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,Neighborhood__Veenker,Condition1__Feedr,Condition1__Norm,Condition1__PosA,Condition1__PosN,Condition1__RRAe,Condition1__RRAn,Condition1__RRNe,Condition1__RRNn,Condition2__Feedr,Condition2__Norm,Condition2__PosA,Condition2__PosN,Condition2__RRAe,Condition2__RRAn,Condition2__RRNn,BldgType__2fmCon,BldgType__Duplex,BldgType__Twnhs,BldgType__TwnhsE,HouseStyle__1.5Unf,HouseStyle__1Story,HouseStyle__2.5Fin,HouseStyle__2.5Unf,HouseStyle__2Story,HouseStyle__SFoyer,HouseStyle__SLvl,RoofStyle__Gable,RoofStyle__Gambrel,RoofStyle__Hip,RoofStyle__Mansard,RoofStyle__Shed,RoofMatl__CompShg,RoofMatl__Membran,RoofMatl__Metal,RoofMatl__Roll,RoofMatl__Tar&Grv,RoofMatl__WdShake,RoofMatl__WdShngl,Exterior1st__AsphShn,Exterior1st__BrkComm,Exterior1st__BrkFace,Exterior1st__CBlock,Exterior1st__CemntBd,Exterior1st__HdBoard,Exterior1st__ImStucc,Exterior1st__MetalSd,Exterior1st__Plywood,Exterior1st__Stone,Exterior1st__Stucco,Exterior1st__VinylSd,Exterior1st__Wd Sdng,Exterior1st__WdShing,Exterior2nd__AsphShn,Exterior2nd__Brk Cmn,Exterior2nd__BrkFace,Exterior2nd__CBlock,Exterior2nd__CmentBd,Exterior2nd__HdBoard,Exterior2nd__ImStucc,Exterior2nd__MetalSd,Exterior2nd__Other,Exterior2nd__Plywood,Exterior2nd__Stone,Exterior2nd__Stucco,Exterior2nd__VinylSd,Exterior2nd__Wd Sdng,Exterior2nd__Wd Shng,MasVnrType__BrkFace,MasVnrType__No Masonry Veneer,MasVnrType__None,MasVnrType__Stone,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Foundation__Stone,Foundation__Wood,BsmtFinType1__BLQ,BsmtFinType1__GLQ,BsmtFinType1__LwQ,BsmtFinType1__No Basement,BsmtFinType1__Rec,BsmtFinType1__Unf,Heating__GasA,Heating__GasW,Heating__Grav,Heating__OthW,Heating__Wall,CentralAir__Y,Electrical__FuseF,Electrical__FuseP,Electrical__Mix,Electrical__SBrkr,Functional__Maj2,Functional__Min1,Functional__Min2,Functional__Mod,Functional__Sev,Functional__Typ,GarageType__Attchd,GarageType__Basment,GarageType__BuiltIn,GarageType__CarPort,GarageType__Detchd,GarageType__No Garage,GarageFinish__No Garage,GarageFinish__RFn,GarageFinish__Unf,PavedDrive__P,PavedDrive__Y,Fence__GdWo,Fence__MnPrv,Fence__MnWw,Fence__No Fence,MiscFeature__Shed,SaleType__CWD,SaleType__Con,SaleType__ConLD,SaleType__ConLI,SaleType__ConLw,SaleType__New,SaleType__Oth,SaleType__WD,SaleCondition__AdjLand,SaleCondition__Alloca,SaleCondition__Family,SaleCondition__Normal,SaleCondition__Partial,MSSubClass__30,MSSubClass__40,MSSubClass__45,MSSubClass__50,MSSubClass__60,MSSubClass__70,MSSubClass__75,MSSubClass__80,MSSubClass__85,MSSubClass__90,MSSubClass__120,MSSubClass__160,MSSubClass__180,MSSubClass__190,WoodDeckSF__1,OpenPorchSF__1,EnclosedPorch__1,3SsnPorch__1,ScreenPorch__1,PoolArea__1
267,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,inf,,,,,inf,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,,,,inf,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,inf,,,inf,,,,,inf,,,,,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,,,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,inf,,,,,,,,,,inf,inf,,,,
268,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,inf,,,,,,,inf,inf,,,,,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,,inf,,,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,inf,,,inf,,,,,,inf,,,,inf,,,,,inf,,,,inf,,,,,,inf,,,,,inf,,,,inf,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,,,inf,,,,,,,,inf,inf,,,,
269,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,,inf,inf,inf,,,,inf,,,inf,,,,inf,,,,,,,,,,,inf,,,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,inf,,,,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,inf,,inf,,,,,,,,,,,inf,,,,,inf,,,,inf,,,,,,inf,,,,,inf,,,,,,inf,,,,inf,,,,,,,,,inf,,,,inf,,inf,,,,,,,,,,,,,,,inf,,,,
270,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,,,,inf,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,inf,,,,,,,,inf,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,,,inf,,,,inf,,,,,inf,,,,,,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,inf,,,inf,,,,,,,,,,,,,inf,,,,inf,,,,,,,,,,,,,,,,inf,inf,,,,
271,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,,,inf,inf,,,,inf,,,inf,,,,inf,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,inf,,,,,,,,inf,,,,,,,,,,,,,,inf,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,inf,,,inf,,,,,,,,,inf,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,inf,,,inf,,,,inf,,,,,,,inf,,,,,,,inf,,,,,inf,,,,,,,,,,inf,inf,,,,
272,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,,,inf,,inf,,,,,inf,,,,inf,,,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,inf,,inf,,,,,,,inf,,,,inf,,,,,inf,,,,inf,,,,inf,,,inf,,,,,,,,inf,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,,,,,,,,,,,inf,,,,,
273,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,,,,inf,inf,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,,,,inf,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,inf,,,,,inf,,,,,inf,,,,,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,,,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,inf,,,,,,,,,,inf,inf,,,,
274,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,,,,,,inf,,,,,,,,,inf,,,,,,,,,,,inf,,,,,,,,inf,,,inf,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,inf,,,,,,,,,inf,,inf,,,,,inf,,,,inf,,inf,,,,,inf,,,,,,,inf,,,inf,,inf,,,,,,,,,,,inf,,,,inf,,,,,,,,,,,,,,,,inf,,,,,
275,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,inf,,,,,,inf,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,inf,,inf,,,,,,,,,,,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,,inf,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,,,,,,,,,,,inf,,,,,
276,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,,,,,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,inf,,,,,,,,,,,,inf,,inf,,,,,,,,inf,,,,,,inf,,,,,inf,,,,inf,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,inf,,,,,,,,,,,inf,,,,inf,
277,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,,,,inf,,,,inf,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,inf,,,,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,inf,,,inf,,,,,,,,,inf,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,,,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,,,,,,,,,,,inf,inf,,,,
278,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,inf,,,,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,inf,,inf,,,,,,,inf,,,,inf,,,,,inf,,,,inf,,,,,,inf,,,,,inf,,,,inf,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,,,,,,,,,,,,,,,,
279,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,inf,,,,,,inf,,,,,inf,,,,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,,,,inf,,,,,inf,,,,,,,,,inf,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,,,,inf,,,,inf,,,,,,,inf,,,,,,,inf,,,,,,,,,,,,,,,inf,inf,,,inf,
280,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,inf,,,,,,inf,,,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,inf,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,inf,,,,inf,,,,,inf,,,,,,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,,,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,inf,,,,,,,,,,inf,inf,,,,
281,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,inf,,,,,,,,,,,,,,,,,,,,,,inf,,,,,,inf,,,,,,,,inf,,,,,,,,,,,,,,inf,,,inf,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,inf,,,,inf,,,,,,inf,,,,,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,,,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,inf,,,,,,,,,,,inf,,inf,,
282,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,,inf,inf,,,,inf,,inf,,,inf,,,inf,,,,inf,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,inf,,,,,,,,inf,,,,,,,,,,,inf,,,,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,inf,,inf,,,,,inf,,,,,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,,,,inf,,,,inf,,,,,,,inf,,,,,,,inf,,,,,,,,,,,,,,,,inf,,,,
283,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,inf,,,inf,,,,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,inf,,inf,,,,,inf,,,,,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,inf,,,inf,,,,inf,,,,,,inf,,,,,,,inf,,,,,,,,,,,,inf,,,,inf,inf,,,,
284,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,inf,,,,,,,,,,,,,,,,,,,,,,,inf,,,,inf,,,,,,,,,inf,,,,,,,,,,,inf,,,,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,inf,,inf,,,,,,,,,inf,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,,,,inf,,,,inf,,,,,,,inf,,,,,,,inf,,,,,,,,,,,,,,,inf,inf,,,,
285,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,inf,,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,inf,,,,,,,,,,,,,,,,,,,,,,inf,,,,,,inf,,,,,,,,inf,,,,,,,,,inf,,inf,,,,,,inf,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,inf,,,inf,,,,,inf,,,,,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,inf,,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,,,,,,,inf,,,,,,inf,,,
286,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,,inf,,inf,,,,,,inf,,,,inf,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,inf,,,,,,,,inf,,,,,,,,,inf,,,,,inf,,,inf,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,,,inf,,,inf,,,,,,,,,inf,inf,,,,,inf,,,,inf,,,,,,inf,,,,,inf,,,inf,,,inf,,,,inf,,,,,,,inf,,,,,,,inf,,,,,,,,,,,,inf,,,,inf,,,,
287,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,inf,,,,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,,,,,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,inf,,inf,,,,,,,,,inf,,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,inf,,,inf,,,,,,,,,,,,,inf,,,,inf,,,,,inf,,,,,,,,,,,,,,,inf,
288,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,inf,inf,,,inf,,,,,inf,,inf,,,inf,,inf,inf,,,,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,inf,,,,,,inf,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,inf,,,,,inf,,,,,,inf,,,,,inf,,,,inf,,,,,,inf,,,,,,inf,inf,,,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,,,,,,,,,,,,,,,,
289,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,,,,inf,,,,inf,,,,,,,,,,,,,,,,,,,,,inf,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,inf,,,,,,inf,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,inf,,,,,inf,,,,,,inf,,,,,inf,,,,inf,,,,,,inf,,,,,inf,,,,inf,,inf,,inf,,,,,,,,,,,inf,,,,inf,,,,,,,,,,,,,,,,,,,,,
290,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,,,,inf,,,,,,,,,,,,,,inf,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,inf,,,,,,,,,,,,inf,inf,,,,,inf,,,,,,,,,,inf,,,,,inf,,,,inf,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,,inf,,,,,,,,,,,,,inf,
291,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,inf,,,,,,,inf,,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,,,,inf,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,inf,,,inf,,,,,,,,,inf,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,inf,,,inf,,,,inf,,,,,,,inf,,,,,,,inf,,,,,inf,,,,,,,,,,,inf,,,,
292,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,inf,,inf,,,inf,,,,,inf,inf,inf,,,inf,,inf,,,,,inf,,,,,,,inf,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,inf,,,,,,inf,,,,,,,,inf,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,inf,,,inf,,,,,,,,inf,,inf,,,,,,,,,inf,,,,,,inf,,,,,,inf,inf,,,,,,,,inf,,,,,,,,,inf,,,,inf,,,,,,,,,,,,,,,inf,,inf,,,,
293,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,inf,,,,,,,,,inf,,,,,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,,,,,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,inf,,inf,,,,,,,inf,,,,inf,,,,,inf,,,,inf,,,inf,,,,inf,,,,,,,,inf,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,inf,,,,,,,,,,,,,,,inf,
294,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,inf,,,,,,,inf,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,inf,,,,,,,inf,,,,,,,,,,,,,,inf,,,inf,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,inf,,,,inf,,,,,,,,,,,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,,,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,inf,,,,,,,,,,,inf,,,,
295,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,inf,,,,,,,,inf,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,,,,,,inf,inf,,,,,,inf,,,,,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,,,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,,,,,,,,,,,inf,,,,,
296,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,inf,,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,inf,,,,,,,inf,inf,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,,,,,,inf,inf,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,inf,,,,,,inf,,,,,inf,,,,,inf,,,,inf,,,,,,inf,,,,,inf,,,,inf,,inf,,,,,,,,,,,,,inf,,,,inf,,,,,,,,,inf,,,,,,,inf,,,,,
297,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,,,,inf,inf,inf,,,,inf,,,inf,,,,inf,,,,,,,,,,,inf,,,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,,,,,,,inf,,,,,inf,,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,inf,,inf,,,,,inf,,,,,,inf,,,,,inf,,,,,,,,,,inf,inf,,,,,,,,inf,,inf,,inf,,,,,,,,,,,inf,,,,inf,,,,,inf,,,,,,,,,,,inf,,,,,
298,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,,inf,,inf,,,,,,inf,,,,inf,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,inf,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,inf,,,inf,,,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,inf,,,,,inf,,,,inf,,,,,,inf,,,,,inf,,,,inf,,,,,,inf,,,,,inf,,,inf,,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,inf,,,,,,,,,,,inf,,,inf,
299,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,inf,,,,,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,,inf,,inf,,,,,,,,,,,,inf,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,inf,,,,,,,,,,,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,,inf,,inf,,,,inf,,,,,,,,,inf,,,,inf,,,,,,inf,,,,,,,,,,inf,,,,,
300,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,,,,inf,,,inf,,,,inf,,,,,,,,inf,,,,,,,,,,,,,,,,,,,,inf,,,,,,,,inf,,,,,,,,,,,inf,,,,,,inf,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,inf,,,,,,,,,,inf,inf,,,,,inf,,,,inf,,,,,,inf,inf,,,,,,,,inf,,inf,,,,,,,,,,,,,inf,,,inf,,,,,,,,,,,,,,,,,,inf,,,,
