Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
361,85,RL,73.0,7540,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,3,GLQ,888,GasA,5,Y,SBrkr,912,0,912,1,0,1,0,2,3,5,Typ,1,3,Attchd,1978.0,RFn,2,470,3,3,Y,0,0,0,0,1,0,MnPrv,No Shed,6,2007,WD,Normal,11.957617696467539
362,50,RL,52.0,9144,Pave,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,Rec,883,GasA,4,Y,SBrkr,988,517,1505,1,0,1,0,3,3,8,Typ,0,0,Detchd,1940.0,Unf,1,240,3,3,N,0,0,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,11.884495917930655
363,85,RL,64.0,7301,Pave,No Alley,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,4,3,Slab,0,0,0,No Basement,0,GasA,5,Y,SBrkr,495,1427,1922,0,0,3,0,4,4,7,Typ,1,5,BuiltIn,2003.0,RFn,2,672,3,3,Y,0,0,1,0,0,0,No Fence,No Shed,7,2009,ConLD,Normal,12.198549416880068
364,160,RM,21.0,1680,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,3,3,CBlock,3,3,1,ALQ,483,GasA,4,Y,SBrkr,483,504,987,0,0,1,1,2,4,5,Typ,0,0,Detchd,1972.0,Unf,1,264,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,5,2009,WD,Normal,11.678448377988165
365,60,RL,80.0,18800,Pave,No Alley,IR1,Lvl,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,3,3,PConc,4,3,2,GLQ,796,GasA,3,Y,SBrkr,790,784,1574,1,0,2,1,3,3,6,Typ,1,3,Attchd,1976.0,Fin,2,566,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2006,WD,Normal,12.154784614286669
366,70,RM,59.0,10690,Pave,No Alley,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,2,1,Rec,672,GasA,4,Y,FuseA,672,672,1344,0,0,1,0,3,3,6,Typ,0,0,Detchd,1964.0,Unf,1,468,3,2,Y,0,1,1,0,0,0,No Fence,No Shed,7,2009,WD,Normal,11.898194668458824
367,20,RL,73.0,9500,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,3,3,CBlock,4,3,1,BLQ,1394,GasA,4,Y,SBrkr,1394,0,1394,1,0,1,1,3,3,6,Typ,2,4,Attchd,1963.0,RFn,2,514,3,3,Y,0,1,0,0,1,0,No Fence,No Shed,7,2009,WD,Normal,11.976665770490769
368,80,RL,101.0,9150,Pave,No Alley,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,3,3,CBlock,4,3,4,GLQ,1099,GasA,4,Y,SBrkr,1431,0,1431,0,1,1,0,3,3,6,Typ,1,4,Basment,1962.0,RFn,1,296,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,12,2008,WD,Normal,12.013706813470414
369,20,RL,78.0,7800,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3,3,PConc,3,3,1,LwQ,1268,GasA,4,Y,SBrkr,1268,0,1268,0,0,1,0,2,3,7,Typ,1,4,Attchd,1954.0,Fin,1,244,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,3,2010,WD,Normal,11.790564777297387
370,20,RL,73.0,9830,Pave,No Alley,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,1,ALQ,1063,GasA,5,Y,SBrkr,1287,0,1287,1,0,1,0,3,4,7,Typ,1,4,Detchd,1997.0,Fin,2,576,3,3,Y,1,1,0,0,1,0,No Fence,No Shed,3,2010,WD,Normal,11.995357787034974
371,60,RL,65.0,8121,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,Unf,953,GasA,5,Y,SBrkr,953,711,1664,0,0,2,1,3,3,7,Typ,1,3,Attchd,2000.0,RFn,2,460,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,1,2006,WD,Normal,12.057578437658945
372,50,RL,80.0,17120,Pave,No Alley,Reg,Lvl,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,0,0,0,No Basement,0,GasA,3,Y,SBrkr,1120,468,1588,0,0,2,0,4,3,7,Min2,1,4,Detchd,1991.0,Fin,2,680,3,3,N,0,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,11.80882121264651
373,120,RL,50.0,7175,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,ALQ,744,GasA,3,Y,SBrkr,752,0,752,1,0,1,0,2,3,4,Typ,0,0,Attchd,1984.0,Unf,1,264,3,3,Y,1,0,0,0,1,0,MnPrv,No Shed,2,2010,WD,Normal,11.736077016252437
374,20,RL,79.0,10634,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,BLQ,608,GasA,3,Y,SBrkr,1319,0,1319,1,0,1,0,3,3,5,Min2,0,0,Attchd,1953.0,Unf,1,270,3,3,Y,1,0,0,0,0,0,GdWo,No Shed,11,2009,WD,Normal,11.719947764402807
375,60,RL,65.0,8200,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,847,GasA,5,Y,SBrkr,847,1081,1928,0,0,2,1,4,4,8,Typ,1,4,BuiltIn,2003.0,Fin,2,434,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2007,WD,Normal,12.299112067295642
376,30,RL,65.5,10020,Pave,No Alley,IR1,Low,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2,1,4,BLQ,683,GasA,4,N,FuseA,904,0,904,1,0,0,1,1,2,4,Maj1,0,0,No Garage,1978.5061638868744,No Garage,0,0,0,0,Y,0,0,0,0,0,0,No Fence,No Shed,3,2009,WD,Normal,11.0186455364637
377,85,RL,57.0,8846,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,GLQ,870,GasA,5,Y,SBrkr,914,0,914,0,0,1,0,2,3,5,Typ,0,0,Detchd,1998.0,Unf,2,576,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,7,2006,WD,Normal,11.904974309480181
380,60,RL,60.0,8123,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,3,3,PConc,4,3,1,Unf,982,GasA,5,Y,SBrkr,1007,793,1800,0,0,2,1,3,3,7,Typ,1,3,Attchd,2000.0,Fin,2,463,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,12.095146671399464
381,50,RL,50.0,5000,Pave,Pave,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,LwQ,1026,GasA,3,Y,SBrkr,1026,665,1691,0,0,2,0,3,4,6,Typ,1,4,Detchd,1924.0,Unf,1,308,3,3,Y,0,0,1,0,0,0,No Fence,No Shed,5,2010,WD,Normal,11.751950239425476
382,20,FV,60.0,7200,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,1,Unf,1293,GasA,5,Y,SBrkr,1301,0,1301,1,0,2,0,2,4,5,Typ,1,4,Attchd,2006.0,RFn,2,572,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,8,2006,New,Partial,12.142871895843887
383,60,RL,79.0,9245,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,Unf,939,GasA,5,Y,SBrkr,939,858,1797,0,0,2,1,3,4,8,Typ,0,0,Attchd,2006.0,RFn,2,639,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,4,2007,WD,Normal,12.271396795480594
384,45,RH,60.0,9000,Pave,No Alley,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,2,1,Unf,784,GasA,3,N,FuseA,784,0,784,0,0,1,0,2,3,5,Typ,0,0,Detchd,1950.0,Unf,2,360,2,2,N,0,0,1,0,0,0,No Fence,No Shed,10,2009,WD,Normal,11.23850177707664
386,120,RL,43.0,3182,Pave,No Alley,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,1,GLQ,1256,GasA,5,Y,SBrkr,1269,0,1269,0,0,2,0,2,4,6,Typ,1,3,Attchd,2004.0,Fin,2,430,3,3,Y,1,1,0,0,1,0,No Fence,No Shed,4,2010,WD,Normal,12.165255859329688
387,50,RL,58.0,8410,Pave,No Alley,Reg,Lvl,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,3,2,PConc,3,3,1,Unf,658,GasA,3,Y,SBrkr,658,526,1184,0,0,1,0,5,3,8,Typ,0,0,No Garage,1978.5061638868744,No Garage,0,0,0,0,N,0,1,0,0,0,0,No Fence,No Shed,5,2006,WD,AdjLand,11.302216779257384
388,80,RL,72.0,7200,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,3,3,CBlock,3,3,3,ALQ,1041,GasA,5,Y,SBrkr,1125,0,1125,1,0,1,0,3,3,6,Typ,1,2,Detchd,1977.0,Unf,1,352,3,3,Y,1,0,0,0,0,0,GdWo,No Shed,10,2009,WD,Abnorml,11.736077016252437
389,20,RL,93.0,9382,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,4,3,PConc,4,3,1,Unf,1468,GasA,5,Y,SBrkr,1479,0,1479,0,0,2,0,3,4,6,Typ,0,0,Attchd,1999.0,RFn,2,577,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,12.160033942617154
391,50,RL,50.0,8405,Pave,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,4,1,Rec,861,GasA,5,Y,SBrkr,961,406,1367,1,0,1,0,4,3,7,Typ,0,0,Detchd,1978.0,Unf,1,384,3,3,Y,0,1,1,0,0,0,MnPrv,No Shed,4,2008,WD,Normal,11.686887175419702
392,60,RL,71.0,12209,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,1,ALQ,804,GasA,5,Y,SBrkr,804,1157,1961,1,0,2,1,3,4,7,Typ,1,3,BuiltIn,2001.0,Fin,2,560,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,12.278397958261776
393,20,RL,73.0,8339,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Slab,0,0,0,No Basement,0,GasA,3,Y,SBrkr,882,0,882,0,0,1,0,3,3,5,Typ,0,0,Attchd,1959.0,RFn,1,294,3,3,Y,0,0,0,0,0,0,MnPrv,Shed,7,2007,WD,Normal,11.575909653758895
394,30,RL,52.0,7446,Pave,No Alley,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,Rec,788,GasA,3,Y,FuseA,788,0,788,0,0,1,0,2,3,4,Typ,2,3,No Garage,1978.5061638868744,No Garage,0,0,0,0,Y,0,0,0,0,0,0,GdWo,No Shed,4,2006,WD,Abnorml,11.51293546492023
395,50,RL,60.0,10134,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,Unf,735,GasA,4,Y,FuseA,735,299,1034,0,0,1,0,2,3,5,Typ,0,0,Detchd,1940.0,Unf,1,240,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,7,2007,WD,Normal,11.599112335481124
396,20,RL,68.0,9571,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,BLQ,1144,GasA,3,Y,SBrkr,1144,0,1144,1,0,1,0,3,3,6,Typ,0,0,Attchd,1956.0,Unf,1,596,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,6,2010,WD,Normal,11.767575435251748
397,20,RL,60.0,7200,Pave,No Alley,Reg,Low,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,Rec,894,GasA,3,Y,SBrkr,894,0,894,0,0,1,0,2,3,6,Typ,0,0,Detchd,1985.0,RFn,2,600,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,9,2009,WD,Normal,11.719947764402807
398,60,RL,69.0,7590,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,3,3,CBlock,3,3,1,ALQ,864,GasA,3,Y,SBrkr,876,936,1812,0,0,2,0,4,3,8,Typ,1,3,Attchd,1962.0,RFn,1,264,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,7,2007,WD,Normal,12.040614105490253
399,30,RM,60.0,8967,Pave,No Alley,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,2,1,1,Unf,961,GasA,4,Y,Mix,1077,0,1077,0,0,1,0,2,3,6,Maj2,0,0,Detchd,1920.0,Unf,1,338,1,1,N,0,0,0,0,0,0,No Fence,No Shed,11,2007,WD,Abnorml,11.112462823634855
400,60,FV,65.0,8125,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,4,3,PConc,4,3,1,GLQ,1092,GasA,5,Y,SBrkr,1112,438,1550,1,0,2,0,2,4,7,Typ,0,0,Attchd,2007.0,Fin,2,438,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,10,2009,WD,Normal,12.392556361841777
401,120,RL,38.0,14963,Pave,No Alley,IR2,Lvl,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,1,GLQ,1260,GasA,5,Y,SBrkr,1288,0,1288,1,0,1,1,1,5,4,Typ,2,4,Attchd,1996.0,Fin,2,500,3,3,Y,1,1,0,0,1,0,No Fence,No Shed,12,2008,WD,Normal,12.411056299528171
402,20,RL,65.0,8767,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,GLQ,1310,GasA,5,Y,SBrkr,1310,0,1310,0,0,2,0,3,4,6,Typ,1,4,Attchd,2005.0,Fin,2,400,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,7,2006,New,Partial,12.013646205940516
403,30,RL,60.0,10200,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,Unf,672,GasA,5,Y,SBrkr,672,0,672,0,0,1,0,2,3,4,Typ,0,0,Detchd,1940.0,Unf,1,240,3,3,N,1,0,0,0,0,0,GdPrv,No Shed,8,2008,WD,Normal,11.58989576532275
404,60,RL,93.0,12090,Pave,No Alley,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,4,3,PConc,4,3,1,Unf,1141,GasA,4,Y,SBrkr,1165,1098,2263,0,0,2,1,4,4,10,Typ,1,3,BuiltIn,1998.0,Fin,2,420,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2006,WD,Abnorml,12.460718739865234
405,60,RL,65.0,10364,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4,3,1,Unf,806,GasA,4,Y,SBrkr,806,766,1572,0,0,2,1,3,3,7,Typ,1,3,BuiltIn,1995.0,Fin,2,373,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,5,2007,WD,Normal,12.031725210748633
406,20,RL,71.0,9991,Pave,No Alley,IR1,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1976,1993,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,BLQ,1281,GasA,5,Y,SBrkr,1620,0,1620,1,0,2,0,3,3,8,Min1,1,3,Attchd,1993.0,Unf,2,490,3,3,Y,1,1,0,0,0,0,GdWo,No Shed,6,2009,WD,Normal,11.918397239722838
407,50,RL,51.0,10480,Pave,No Alley,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,Unf,1064,GasA,5,Y,FuseA,1166,0,1639,0,0,1,0,3,3,6,Maj2,0,0,Detchd,1936.0,Unf,1,240,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,3,2008,WD,Normal,11.652696102959752
408,70,RL,63.0,15576,Pave,No Alley,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,BrkTil,4,3,1,Unf,840,GasA,5,Y,SBrkr,840,840,1680,0,0,2,0,4,3,8,Typ,0,0,Attchd,1960.0,Unf,1,308,3,3,Y,0,0,1,0,0,0,No Fence,No Shed,3,2008,WD,Normal,12.08391066125752
409,60,RL,109.0,14154,Pave,No Alley,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,4,3,PConc,5,4,1,Unf,1063,GasA,5,Y,SBrkr,1071,1101,2172,0,0,2,1,3,4,9,Typ,1,4,Attchd,2006.0,RFn,3,947,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,8,2007,New,Partial,12.54254845357358
410,60,FV,85.0,10800,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,4,3,PConc,5,3,1,GLQ,1034,GasA,5,Y,SBrkr,1050,1028,2078,1,0,2,1,3,5,8,Typ,1,4,Attchd,2008.0,Fin,3,836,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,4,2008,New,Partial,12.73596827534975
411,20,RL,68.0,9571,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,3,2,CBlock,3,2,1,Unf,1276,GasA,3,Y,FuseA,1276,0,1276,0,0,1,0,3,3,5,Mod,0,0,Attchd,1958.0,Unf,1,350,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,6,2009,COD,Abnorml,11.002116507732014
412,190,RL,100.0,34650,Pave,No Alley,Reg,Bnk,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,2,Rec,1056,GasA,3,N,SBrkr,1056,0,1056,1,0,1,0,3,3,5,Typ,0,0,Attchd,1955.0,Fin,2,572,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,1,2006,WD,Normal,11.884495917930655
413,20,FV,73.5,4403,Pave,No Alley,IR2,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,5,3,PConc,5,3,3,GLQ,1470,GasA,5,Y,SBrkr,1478,0,1478,1,0,2,1,2,4,7,Typ,1,4,Attchd,2009.0,Fin,2,484,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,6,2010,New,Partial,12.310437165348775
414,30,RM,56.0,8960,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,Unf,1008,GasA,4,Y,FuseA,1028,0,1028,0,0,1,0,2,3,5,Typ,1,4,Detchd,1927.0,Unf,2,360,3,3,Y,0,0,1,0,0,0,No Fence,No Shed,3,2010,WD,Normal,11.652696102959752
415,60,RL,59.0,11228,Pave,No Alley,IR2,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,BLQ,1080,GasA,5,Y,SBrkr,1080,1017,2097,0,1,2,1,3,4,9,Typ,1,3,Attchd,1993.0,Unf,3,678,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,12,2008,WD,Normal,12.337105293891874
416,20,RL,73.0,8899,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,GLQ,1340,GasA,5,Y,SBrkr,1340,0,1340,0,0,2,0,3,4,6,Typ,0,0,Attchd,2007.0,Fin,2,396,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,8,2007,New,Partial,12.106997888588936
417,60,RL,74.0,7844,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,3,3,CBlock,3,3,1,ALQ,672,GasA,3,Y,SBrkr,672,728,1400,0,0,1,1,3,3,6,Typ,1,3,Attchd,1978.0,Fin,2,440,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,3,2006,WD,Normal,11.91505836075372
419,50,RL,60.0,8160,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,ALQ,756,GasA,2,N,FuseF,756,378,1134,1,0,1,1,3,3,7,Typ,0,0,Detchd,1940.0,Unf,1,240,3,3,P,0,0,0,0,0,0,No Fence,No Shed,4,2007,WD,AdjLand,11.744045122410053
420,20,RL,65.0,8450,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,BLQ,1056,GasA,5,Y,SBrkr,1056,0,1056,1,0,1,0,3,3,6,Typ,1,2,Attchd,1968.0,Unf,1,304,3,3,Y,0,1,1,0,0,0,No Fence,No Shed,7,2010,WD,Normal,11.863589378812122
421,90,RM,78.0,7060,Pave,No Alley,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,3,4,PConc,4,4,4,GLQ,1344,GasA,5,Y,SBrkr,1344,0,1344,2,0,2,0,2,3,8,Typ,0,0,Attchd,1997.0,Fin,4,784,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,11,2008,WD,Alloca,12.23709154635734
422,20,RL,80.0,16635,Pave,No Alley,IR1,Lvl,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2000,Gable,CompShg,CemntBd,CmentBd,Stone,126.0,4,3,CBlock,4,3,1,ALQ,1602,GasA,4,Y,SBrkr,1602,0,1602,0,1,2,0,3,4,8,Typ,1,3,Attchd,1977.0,Fin,2,529,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,12.278397958261776
