Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
376,30,RL,-0.20957954466756287,-0.04979311937077317,Pave,No Alley,IR1,Low,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,-3.688412902326904,-4.11296989334273,-1.631786445409241,-1.6893684979547696,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5707501337786407,-2.4315100544076884,-3.087653732319765,BrkTil,-1.6994730169380508,-3.505505129827694,2.220999027889204,BLQ,-0.8537798069569993,GasA,-0.1513862509840015,N,FuseA,-0.6692279738522187,-0.7951632272572403,-1.164026728560963,1.1078101491462289,-0.241061035799301,-2.841822193737443,1.2275853765130227,-2.288708171694001,-2.278176024752938,-1.5495763025809777,Maj1,-0.9512264882332819,-1.0083335457279188,No Garage,0.0,No Garage,-2.3654399470362453,-2.212962983088503,-3.8888444766849264,-3.904299786603452,Y,0,0,0,0,0,0,No Fence,No Shed,-1.2291107497659506,0.8919935999782216,WD,Normal,11.0186455364637
377,85,RL,-0.5886340005918446,-0.16745378356552085,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,-0.7951514718918308,-0.5171998069472892,0.8191485834658547,0.5394934445771066,Gable,CompShg,VinylSd,VinylSd,None,-0.5707501337786407,1.0523021923393425,-0.23811236115234577,PConc,0.5831678337791103,0.11788424330394001,1.2838144669879787,GLQ,-0.4273795250753419,GasA,0.8911794397548771,Y,SBrkr,-0.6433517614599932,-0.7951632272572403,-1.1449900019135963,-0.8199643654586509,-0.241061035799301,-1.0260408358133,-0.7616206719986456,-1.0624645274102424,-0.7710908429952176,-0.9341297841456602,Typ,-0.9512264882332819,-1.0083335457279188,Detchd,0.8127049053219937,Unf,0.31172464418307116,0.4820057451561994,0.26254202292023515,0.26561805424588236,Y,0,0,0,0,0,0,No Fence,No Shed,0.2508906478903694,-1.3676547331070614,WD,Normal,11.904974309480181
378,60,FV,1.4181248837131761,0.06275622125163027,Pave,No Alley,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,1.374794600934474,-0.5171998069472892,1.0841145325334327,0.9755751289855171,Gable,CompShg,CemntBd,CmentBd,None,-0.5707501337786407,1.0523021923393425,-0.23811236115234577,PConc,0.5831678337791103,0.11788424330394001,-0.5905546548144703,Unf,1.1915734168282772,GasA,0.8911794397548771,Y,SBrkr,1.0800039838622262,1.2351823533599138,1.8095099737576894,-0.8199643654586509,-0.241061035799301,2.6055218800349866,-0.7616206719986456,1.3900227611572744,0.735994338762503,0.9122097711602924,Typ,0.6004949339126304,1.201297939094237,Attchd,1.0628470222267679,RFn,0.31172464418307116,0.6410837603650881,0.26254202292023515,0.26561805424588236,Y,1,1,0,0,0,0,No Fence,No Shed,2.1008923949607694,-0.6144386220786338,WD,Normal,12.73670383776449
379,20,RL,0.7937998974849475,0.08791195099003034,Pave,No Alley,Reg,Lvl,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,2.0981099585432426,-3.21402737174387,1.282838994334116,1.217842731434634,Hip,CompShg,VinylSd,VinylSd,Stone,1.3664891961553047,1.0523021923393425,-0.23811236115234577,PConc,1.7244882591376909,0.11788424330394001,1.2838144669879787,GLQ,1.82091287030067,GasA,0.8911794397548771,Y,SBrkr,1.7941874458876506,-0.7951632272572403,0.648269648268331,1.1078101491462289,-0.241061035799301,-1.0260408358133,1.2275853765130227,-2.288708171694001,2.2430795205202236,0.9122097711602924,Typ,0.6004949339126304,1.753705810299776,Attchd,1.3129891391315422,Fin,1.6503069397927295,1.6891271546824724,0.26254202292023515,0.26561805424588236,Y,1,0,0,0,0,0,No Fence,No Shed,-0.11910970152371059,1.6452097110066493,New,Partial,12.885204569609954
380,60,RL,-0.45485007497150987,-0.23991431185581266,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,-0.0718361142830625,-0.5171998069472892,0.9516315579996437,0.7333075265364002,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.48219062155308895,-0.6896039310341728,-0.23811236115234577,PConc,0.5831678337791103,0.11788424330394001,-0.5905546548144703,Unf,-0.1719953990285738,GasA,0.8911794397548771,Y,SBrkr,-0.4027029862122959,1.0220648149881357,0.5416639790430784,-0.8199643654586509,-0.241061035799301,0.7897405221108432,1.2275853765130227,0.16377911687351593,-0.7710908429952176,0.2967632527249749,Typ,0.6004949339126304,0.6488900678886982,Attchd,0.8960856109569184,Fin,0.31172464418307116,-0.04669471715569537,0.26254202292023515,0.26561805424588236,Y,1,1,0,0,0,0,No Fence,No Shed,-0.11910970152371059,0.8919935999782216,WD,Normal,12.095146671399464
381,50,RL,-0.9007964937059589,-0.5529077141387744,Pave,Pave,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,-0.7951514718918308,0.3817427146515711,-1.5655449581423466,-1.6893684979547696,Gable,CompShg,BrkFace,Wd Sdng,None,-0.5707501337786407,-0.6896039310341728,-0.23811236115234577,BrkTil,-0.5581525915794703,0.11788424330394001,-0.5905546548144703,LwQ,-0.07166592093877205,GasA,-1.19395194172288,Y,SBrkr,-0.3535381826670674,0.7287417514226777,0.3341636585867832,-0.8199643654586509,-0.241061035799301,0.7897405221108432,-0.7616206719986456,0.16377911687351593,0.735994338762503,-0.3186832657103426,Typ,0.6004949339126304,1.201297939094237,Detchd,-2.272381203170222,Unf,-1.026857651426587,-0.7719033159020997,0.26254202292023515,0.26561805424588236,Y,0,0,1,0,0,0,No Fence,No Shed,-0.4891100509377906,1.6452097110066493,WD,Normal,11.751950239425476
382,20,FV,-0.45485007497150987,-0.3324192463121603,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,0.6514792433257058,-0.5171998069472892,1.150356019800327,1.0240286494753406,Gable,CompShg,VinylSd,VinylSd,None,-0.5707501337786407,1.0523021923393425,-0.23811236115234577,PConc,0.5831678337791103,1.929578929869757,-0.5905546548144703,Unf,0.537151593833434,GasA,0.8911794397548771,Y,SBrkr,0.3580576581191343,-0.7951632272572403,-0.40826868066051153,1.1078101491462289,-0.241061035799301,0.7897405221108432,-0.7616206719986456,-1.0624645274102424,0.735994338762503,-0.9341297841456602,Typ,0.6004949339126304,1.201297939094237,Attchd,1.1462277278616928,RFn,0.31172464418307116,0.46329068454338895,0.26254202292023515,0.26561805424588236,Y,1,1,0,0,0,0,No Fence,No Shed,0.6208909973044494,-1.3676547331070614,New,Partial,12.142871895843887
383,60,RL,0.39244812062394335,-0.1274651932642395,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.6514792433257058,-0.5171998069472892,1.150356019800327,1.0240286494753406,Gable,CompShg,VinylSd,VinylSd,None,-0.5707501337786407,1.0523021923393425,-0.23811236115234577,PConc,0.5831678337791103,0.11788424330394001,1.2838144669879787,Unf,-0.27004466170724367,GasA,0.8911794397548771,Y,SBrkr,-0.5786612304794294,1.1710179332049697,0.5359529610488685,-0.8199643654586509,-0.241061035799301,0.7897405221108432,1.2275853765130227,0.16377911687351593,0.735994338762503,0.9122097711602924,Typ,-0.9512264882332819,-1.0083335457279188,Attchd,1.1462277278616928,RFn,0.31172464418307116,0.7767679498079638,0.26254202292023515,0.26561805424588236,Y,1,1,0,0,0,0,No Fence,No Shed,-0.8591104003518706,-0.6144386220786338,WD,Normal,12.271396795480594
384,45,RH,-0.45485007497150987,-0.15201959081765787,Pave,No Alley,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,-0.0718361142830625,-2.3150848501450096,-1.4330619836085576,-1.6893684979547696,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5707501337786407,-0.6896039310341728,-0.23811236115234577,BrkTil,-1.6994730169380508,-1.693810443261877,-0.5905546548144703,Unf,-0.6234780504326817,GasA,-1.19395194172288,N,FuseA,-0.9797425225589249,-0.7951632272572403,-1.3924674483293613,-0.8199643654586509,-0.241061035799301,-1.0260408358133,-0.7616206719986456,-1.0624645274102424,-0.7710908429952176,-0.9341297841456602,Typ,-0.9512264882332819,-1.0083335457279188,Detchd,-1.1884320299162003,Unf,0.31172464418307116,-0.5286075279355641,-1.1212534769481521,-1.1243545593705624,N,0,0,1,0,0,0,No Fence,No Shed,1.3608916961326094,0.8919935999782216,WD,Normal,11.23850177707664
385,60,RL,0.43704276249738827,4.268473523013463,Pave,No Alley,IR2,Low,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,-0.0718361142830625,-0.5171998069472892,0.6866656089320657,0.34567936261781307,Gable,CompShg,HdBoard,HdBoard,None,-0.5707501337786407,1.0523021923393425,-0.23811236115234577,PConc,0.5831678337791103,0.11788424330394001,1.2838144669879787,GLQ,1.1915734168282772,GasA,0.8911794397548771,Y,SBrkr,-0.21639425698827217,1.207683316150652,0.8329258967477864,1.1078101491462289,-0.241061035799301,0.7897405221108432,1.2275853765130227,0.16377911687351593,0.735994338762503,1.52765628959561,Typ,2.152216356058543,0.09648219668315916,Attchd,0.5625627884172194,Fin,0.31172464418307116,0.13109835866600375,0.26254202292023515,0.26561805424588236,Y,1,1,0,0,0,0,No Fence,No Shed,-0.11910970152371059,-0.6144386220786338,WD,Normal,12.388398368982115
386,120,RL,-1.2129589868200732,-0.7351113661882217,Pave,No Alley,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,1.374794600934474,-0.5171998069472892,1.0841145325334327,0.9755751289855171,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.48219062155308895,1.0523021923393425,-0.23811236115234577,PConc,0.5831678337791103,0.11788424330394001,-0.5905546548144703,GLQ,0.4527836236215553,GasA,0.8911794397548771,Y,SBrkr,0.27525377846401267,-0.7951632272572403,-0.46918620593208443,-0.8199643654586509,-0.241061035799301,0.7897405221108432,-0.7616206719986456,-1.0624645274102424,0.735994338762503,-0.3186832657103426,Typ,0.6004949339126304,0.6488900678886982,Attchd,1.0628470222267679,Fin,0.31172464418307116,-0.20109396721138145,0.26254202292023515,0.26561805424588236,Y,1,1,0,0,1,0,No Fence,No Shed,-0.8591104003518706,1.6452097110066493,WD,Normal,12.165255859329688
387,50,RL,-0.5440393587183997,-0.21115058900752254,Pave,No Alley,Reg,Lvl,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,-0.7951514718918308,-2.3150848501450096,-2.0292353690106077,0.5394934445771066,Gambrel,CompShg,Wd Sdng,VinylSd,None,-0.5707501337786407,-0.6896039310341728,-3.087653732319765,PConc,-0.5581525915794703,0.11788424330394001,-0.5905546548144703,Unf,-0.9107851922352957,GasA,-1.19395194172288,Y,SBrkr,-1.3057827987009665,0.4102112370820633,-0.6309983824347,-0.8199643654586509,-0.241061035799301,-1.0260408358133,-0.7616206719986456,2.6162664054410327,-0.7710908429952176,0.9122097711602924,Typ,-0.9512264882332819,-1.0083335457279188,No Garage,0.0,No Garage,-2.3654399470362453,-2.212962983088503,-3.8888444766849264,-3.904299786603452,N,0,1,0,0,0,0,No Fence,No Shed,-0.4891100509377906,-1.3676547331070614,WD,AdjLand,11.302216779257384
388,80,RL,0.08028562750982901,-0.3324192463121603,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,-0.0718361142830625,0.3817427146515711,0.15673371079690995,-0.4295769652193613,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.8406670923160909,-0.6896039310341728,-0.23811236115234577,CBlock,-0.5581525915794703,0.11788424330394001,1.2838144669879787,ALQ,-0.037462689771794185,GasA,0.8911794397548771,Y,SBrkr,-0.09736367998403478,-0.7951632272572403,-0.7433150696541625,1.1078101491462289,-0.241061035799301,-1.0260408358133,-0.7616206719986456,0.16377911687351593,-0.7710908429952176,-0.3186832657103426,Typ,0.6004949339126304,0.09648219668315916,Detchd,-0.06279250384471617,Unf,-1.026857651426587,-0.5660376491611849,0.26254202292023515,0.26561805424588236,Y,1,0,0,0,0,0,GdWo,No Shed,1.3608916961326094,0.8919935999782216,WD,Abnorml,11.736077016252437
389,20,RL,1.016773106852172,-0.11373477504049125,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6514792433257058,-0.5171998069472892,0.9185108143661964,0.7333075265364002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.12112105548348262,1.0523021923393425,-0.23811236115234577,PConc,0.5831678337791103,0.11788424330394001,-0.5905546548144703,Unf,0.9361892907815091,GasA,0.8911794397548771,Y,SBrkr,0.8186542387007485,-0.7951632272572403,-0.06941494633738728,-0.8199643654586509,-0.241061035799301,0.7897405221108432,-0.7616206719986456,0.16377911687351593,0.735994338762503,-0.3186832657103426,Typ,-0.9512264882332819,-1.0083335457279188,Attchd,0.854395258139456,RFn,0.31172464418307116,0.486684510309402,0.26254202292023515,0.26561805424588236,Y,1,1,0,0,0,0,No Fence,No Shed,0.2508906478903694,0.13877748894979391,WD,Normal,12.160033942617154
390,60,RL,1.1505570324725067,0.19615174428673177,Pave,No Alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2.821425316152011,-0.5171998069472892,1.1834767634337744,1.1209356904549874,Gable,CompShg,VinylSd,VinylSd,Stone,0.9347615740557397,2.794208315712858,-0.23811236115234577,PConc,1.7244882591376909,0.11788424330394001,1.2838144669879787,GLQ,1.4241553887637268,GasA,0.8911794397548771,Y,SBrkr,1.4991986246162796,0.5568727688647923,1.554417836682978,1.1078101491462289,-0.241061035799301,0.7897405221108432,1.2275853765130227,0.16377911687351593,2.2430795205202236,1.52765628959561,Typ,0.6004949339126304,1.753705810299776,BuiltIn,1.2296084334966175,Fin,1.6503069397927295,1.7452723365209037,0.26254202292023515,0.26561805424588236,Y,1,1,0,0,0,0,No Fence,No Shed,0.6208909973044494,0.13877748894979391,New,Partial,12.962196972666593
391,50,RL,-0.9007964937059589,-0.21165169916167395,Pave,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,-0.7951514718918308,2.1796277578492917,-2.3604428053450803,-1.6893684979547696,Gable,CompShg,MetalSd,MetalSd,None,-0.5707501337786407,-0.6896039310341728,-0.23811236115234577,BrkTil,-0.5581525915794703,1.929578929869757,-0.5905546548144703,Rec,-0.4479014637755286,GasA,0.8911794397548771,Y,SBrkr,-0.5217335632165333,0.13522086498944652,-0.2826262847878924,1.1078101491462289,-0.241061035799301,-1.0260408358133,-0.7616206719986456,1.3900227611572744,-0.7710908429952176,0.2967632527249749,Typ,-0.9512264882332819,-1.0083335457279188,Detchd,-0.021102151027253796,Unf,-1.026857651426587,-0.41631716425870147,0.26254202292023515,0.26561805424588236,Y,0,1,1,0,0,0,MnPrv,No Shed,-0.8591104003518706,0.13877748894979391,WD,Normal,11.686887175419702
392,60,RL,0.0356909856363841,0.1695929061167078,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,-0.0718361142830625,-0.5171998069472892,0.9847523016330909,0.8302145675160469,Gable,CompShg,VinylSd,VinylSd,None,-0.5707501337786407,-0.6896039310341728,-0.23811236115234577,PConc,1.7244882591376909,0.11788424330394001,-0.5905546548144703,ALQ,-0.5778737422100445,GasA,0.8911794397548771,Y,SBrkr,-0.9279900977744738,1.8562022770024067,0.8481552780656796,1.1078101491462289,-0.241061035799301,0.7897405221108432,1.2275853765130227,0.16377911687351593,0.735994338762503,0.2967632527249749,Typ,0.6004949339126304,0.6488900678886982,BuiltIn,0.9377759637743809,Fin,0.31172464418307116,0.4071455027049577,0.26254202292023515,0.26561805424588236,Y,1,1,0,0,0,0,No Fence,No Shed,-0.11910970152371059,0.8919935999782216,WD,Normal,12.278397958261776
393,20,RL,0.12488026938327391,-0.21826635319647236,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.7951514718918308,1.2806852362504315,-0.40631893097169314,-1.253286813546359,Gable,CompShg,MetalSd,MetalSd,None,-0.5707501337786407,-0.6896039310341728,-0.23811236115234577,Slab,-3.982113867655212,-5.317199816393511,-1.527739215715695,No Basement,-2.4111669327600582,GasA,-1.19395194172288,Y,SBrkr,-0.7261556411151149,-0.7951632272572403,-1.2059075271851694,-0.8199643654586509,-0.241061035799301,-1.0260408358133,-0.7616206719986456,0.16377911687351593,-0.7710908429952176,-0.9341297841456602,Typ,-0.9512264882332819,-1.0083335457279188,Attchd,-0.813218854559039,RFn,-1.026857651426587,-0.8374060280469362,0.26254202292023515,0.26561805424588236,Y,0,0,0,0,0,0,MnPrv,Shed,0.2508906478903694,-0.6144386220786338,WD,Normal,11.575909653758895
394,30,RL,-0.8116072099590691,-0.3077646267279116,Pave,No Alley,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,-1.5184668295005992,-0.5171998069472892,-1.0024923163737434,-1.6893684979547696,Gable,CompShg,WdShing,Wd Shng,None,-0.5707501337786407,-0.6896039310341728,-0.23811236115234577,CBlock,-0.5581525915794703,0.11788424330394001,-0.5905546548144703,Rec,-0.6143571887881543,GasA,-1.19395194172288,Y,FuseA,-0.9693920376020347,-0.7951632272572403,-1.3848527576704146,-0.8199643654586509,-0.241061035799301,-1.0260408358133,-0.7616206719986456,-1.0624645274102424,-0.7710908429952176,-1.5495763025809777,Typ,2.152216356058543,0.6488900678886982,No Garage,0.0,No Garage,-2.3654399470362453,-2.212962983088503,-3.8888444766849264,-3.904299786603452,Y,0,0,0,0,0,0,GdWo,No Shed,-0.8591104003518706,-1.3676547331070614,WD,Abnorml,11.51293546492023
395,50,RL,-0.45485007497150987,-0.03836780785612135,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,-0.7951514718918308,0.3817427146515711,-1.0356130600071907,-1.6893684979547696,Gable,CompShg,MetalSd,MetalSd,None,-0.5707501337786407,-0.6896039310341728,-0.23811236115234577,CBlock,-0.5581525915794703,0.11788424330394001,-0.5905546548144703,Unf,-0.7352086055781427,GasA,-0.1513862509840015,Y,FuseA,-1.10653596328083,-0.10997888345980344,-0.9165492821451979,-0.8199643654586509,-0.241061035799301,-1.0260408358133,-0.7616206719986456,-1.0624645274102424,-0.7710908429952176,-0.9341297841456602,Typ,-0.9512264882332819,-1.0083335457279188,Detchd,-1.605335558090824,Unf,-1.026857651426587,-1.090059346319877,0.26254202292023515,0.26561805424588236,Y,0,1,0,0,0,0,No Fence,No Shed,0.2508906478903694,-0.6144386220786338,WD,Normal,11.599112335481124
396,20,RL,-0.09809293998395062,-0.0947928112135685,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,-0.7951514718918308,0.3817427146515711,-0.5056811618720348,-1.3986473750158293,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5707501337786407,-0.6896039310341728,-0.23811236115234577,CBlock,-0.5581525915794703,0.11788424330394001,1.2838144669879787,BLQ,0.19739949757478717,GasA,-1.19395194172288,Y,SBrkr,-0.0481988764388063,-0.7951632272572403,-0.7071452890241661,1.1078101491462289,-0.241061035799301,-1.0260408358133,-0.7616206719986456,0.16377911687351593,-0.7710908429952176,-0.3186832657103426,Typ,-0.9512264882332819,-1.0083335457279188,Attchd,-0.9382899130114261,Unf,-1.026857651426587,0.5755810482202516,0.26254202292023515,0.26561805424588236,Y,1,0,0,0,0,0,No Fence,No Shed,-0.11910970152371059,1.6452097110066493,WD,Normal,11.767575435251748
397,20,RL,-0.45485007497150987,-0.3324192463121603,Pave,No Alley,Reg,Low,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-0.7951514718918308,-0.5171998069472892,0.024250736263120985,-0.6233910471786549,Hip,CompShg,MetalSd,MetalSd,None,-0.5707501337786407,-0.6896039310341728,-0.23811236115234577,CBlock,-0.5581525915794703,0.11788424330394001,1.2838144669879787,Rec,-0.3726543552081773,GasA,-1.19395194172288,Y,SBrkr,-0.6951041862444443,-0.7951632272572403,-1.1830634552083295,-0.8199643654586509,-0.241061035799301,-1.0260408358133,-0.7616206719986456,-1.0624645274102424,-0.7710908429952176,-0.3186832657103426,Typ,-0.9512264882332819,-1.0083335457279188,Detchd,0.2707303186949828,RFn,0.31172464418307116,0.594296108833062,0.26254202292023515,0.26561805424588236,Y,1,0,0,0,0,0,No Fence,No Shed,0.9908913467185294,0.8919935999782216,WD,Normal,11.719947764402807
398,60,RL,-0.05349829811050571,-0.2933326542883514,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,-0.7951514718918308,-0.5171998069472892,-0.3069567000713514,-1.1079262520768889,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0233210862812914,-0.6896039310341728,-0.23811236115234577,CBlock,-0.5581525915794703,0.11788424330394001,-0.5905546548144703,ALQ,-0.44106081754213305,GasA,-1.19395194172288,Y,SBrkr,-0.7416813685504502,1.3497616750651706,0.5645080510199183,-0.8199643654586509,-0.241061035799301,0.7897405221108432,-0.7616206719986456,1.3900227611572744,-0.7710908429952176,0.9122097711602924,Typ,0.6004949339126304,0.6488900678886982,Attchd,-0.6881477961066518,RFn,-1.026857651426587,-0.9777689826430145,0.26254202292023515,0.26561805424588236,Y,0,1,0,0,0,0,No Fence,No Shed,0.2508906478903694,-0.6144386220786338,WD,Normal,12.040614105490253
399,30,RM,-0.45485007497150987,-0.1553269178350571,Pave,No Alley,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,-0.7951514718918308,-3.21402737174387,-1.6980279326761356,-1.6893684979547696,Gable,CompShg,MetalSd,MetalSd,None,-0.5707501337786407,-0.6896039310341728,-3.087653732319765,BrkTil,-1.6994730169380508,-3.505505129827694,-0.5905546548144703,Unf,-0.21987992266234282,GasA,-0.1513862509840015,Y,Mix,-0.22156949946671728,-0.7951632272572403,-0.8346913575615219,-0.8199643654586509,-0.241061035799301,-1.0260408358133,-0.7616206719986456,-1.0624645274102424,-0.7710908429952176,-0.3186832657103426,Maj2,-0.9512264882332819,-1.0083335457279188,Detchd,-2.4391426144400716,Unf,-1.026857651426587,-0.6315403613060214,-2.505048976816539,-2.514327172987007,N,0,0,0,0,0,0,No Fence,No Shed,1.7308920455466894,-0.6144386220786338,WD,Abnorml,11.112462823634855
400,60,FV,-0.23187686560428533,-0.2397138677941521,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,0.6514792433257058,-0.5171998069472892,1.150356019800327,1.0724821699651639,Gable,CompShg,CemntBd,CmentBd,Stone,-0.01725318236894205,1.0523021923393425,-0.23811236115234577,PConc,0.5831678337791103,0.11788424330394001,-0.5905546548144703,GLQ,0.07882829619593057,GasA,0.8911794397548771,Y,SBrkr,-0.13100275609392795,0.208551630880811,0.0657458128589151,1.1078101491462289,-0.241061035799301,0.7897405221108432,-0.7616206719986456,-1.0624645274102424,0.735994338762503,0.2967632527249749,Typ,-0.9512264882332819,-1.0083335457279188,Attchd,1.1879180806791552,Fin,0.31172464418307116,-0.1636638459857606,0.26254202292023515,0.26561805424588236,Y,0,1,0,0,0,0,No Fence,No Shed,1.3608916961326094,0.8919935999782216,WD,Normal,12.392556361841777
401,120,RL,-1.4359321961872977,0.44560437902329647,Pave,No Alley,IR2,Lvl,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,1.374794600934474,-0.5171998069472892,0.8191485834658547,0.5394934445771066,Gable,CompShg,BrkFace,BrkFace,None,-0.5707501337786407,1.0523021923393425,-0.23811236115234577,PConc,0.5831678337791103,0.11788424330394001,-0.5905546548144703,GLQ,0.4619044852660827,GasA,0.8911794397548771,Y,SBrkr,0.3244185820092412,-0.7951632272572403,-0.43301642530208806,1.1078101491462289,-0.241061035799301,-1.0260408358133,1.2275853765130227,-2.288708171694001,2.2430795205202236,-1.5495763025809777,Typ,2.152216356058543,1.201297939094237,Attchd,0.729324199687069,Fin,0.31172464418307116,0.12641959351280116,0.26254202292023515,0.26561805424588236,Y,1,1,0,0,1,0,No Fence,No Shed,2.1008923949607694,0.13877748894979391,WD,Normal,12.411056299528171
402,20,RL,-0.23187686560428533,-0.1753713240011129,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6514792433257058,-0.5171998069472892,1.11723527616688,0.9755751289855171,Gable,CompShg,VinylSd,VinylSd,None,-0.5707501337786407,1.0523021923393425,-0.23811236115234577,PConc,0.5831678337791103,0.11788424330394001,1.2838144669879787,GLQ,0.5759152558226756,GasA,0.8911794397548771,Y,SBrkr,0.3813462492721373,-0.7951632272572403,-0.39113562667788165,-0.8199643654586509,-0.241061035799301,0.7897405221108432,-0.7616206719986456,0.16377911687351593,0.735994338762503,-0.3186832657103426,Typ,0.6004949339126304,1.201297939094237,Attchd,1.1045373750442304,Fin,0.31172464418307116,-0.34145692180745973,0.26254202292023515,0.26561805424588236,Y,0,0,0,0,0,0,No Fence,No Shed,0.2508906478903694,-1.3676547331070614,New,Partial,12.013646205940516
403,30,RL,-0.45485007497150987,-0.03175315382132293,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.7951514718918308,2.1796277578492917,-1.0356130600071907,0.58794696506693,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5707501337786407,-0.6896039310341728,-0.23811236115234577,PConc,-0.5581525915794703,0.11788424330394001,-0.5905546548144703,Unf,-0.8788621764794498,GasA,0.8911794397548771,Y,SBrkr,-1.2695561013518508,-0.7951632272572403,-1.6056787867798665,-0.8199643654586509,-0.241061035799301,-1.0260408358133,-0.7616206719986456,-1.0624645274102424,-0.7710908429952176,-1.5495763025809777,Typ,-0.9512264882332819,-1.0083335457279188,Detchd,-1.605335558090824,Unf,-1.026857651426587,-1.090059346319877,0.26254202292023515,0.26561805424588236,N,1,0,0,0,0,0,GdPrv,No Shed,0.6208909973044494,0.13877748894979391,WD,Normal,11.58989576532275
