Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,Heating,HeatingQC,CentralAir,Electrical,BedroomAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths,CarCapacity
73,60,RL,0.21526205363088685,0.0021036326886273034,Pave,No Alley,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,0.6492047270274413,-0.5072951451971073,0.881817442402868,0.6584093979317353,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.34246225269259545,-0.6835912329104937,-0.2301713547281521,PConc,0.6166689300833411,-0.009719039964690408,-0.648011920493013,Unf,GasA,-0.15752435121284694,Y,SBrkr,0.1696312403087172,-0.7710975407421286,Typ,0.6275849667213581,-0.8057828263039906,Attchd,Fin,0.15350177661026912,0.12758014784646965,Y,0,1,0,0,1,0,No Fence,No Shed,12,0.9177470195716496,WD,Normal,12.128116509451258,0.009787678769012641,0.3508419812948732,-0.1705801550113596
74,20,RL,0.7339673559833133,0.009700714539257842,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.7730950355661109,1.2890286476319939,-0.5710327037294926,0.8977414603063226,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.01704249452725222,-0.6835912329104937,-0.2301713547281521,CBlock,-0.8366880209714777,-0.009719039964690408,-0.648011920493013,ALQ,GasA,-0.15752435121284694,Y,SBrkr,0.1696312403087172,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,Attchd,Unf,0.15350177661026912,0.12758014784646965,Y,0,0,0,0,0,0,GdWo,No Shed,5,1.678016993739527,WD,Normal,11.883806029596212,-0.4741946166769809,-0.2688159335784462,0.0003750241535669705
75,50,RM,-0.44490833118129236,-0.558148962770584,Pave,No Alley,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,-2.195394798159663,0.3908667512174432,-1.858786242346812,-1.6391784008643044,Gambrel,CompShg,VinylSd,VinylSd,None,-0.5671527197050004,1.0437502187073568,2.4545473268210167,CBlock,-2.2900449720262963,-0.009719039964690408,-0.648011920493013,Unf,GasA,-0.15752435121284694,N,SBrkr,0.1696312403087172,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,Detchd,Unf,0.15350177661026912,0.12758014784646965,Y,0,0,1,0,0,0,No Fence,No Shed,5,1.678016993739527,WD,Normal,11.584324772000521,-0.1246518477437634,-0.2688159335784462,-0.8150540447204082
76,180,RM,-2.2839544031580767,-1.098185594661168,Pave,No Alley,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,-1.484244916862887,-0.5072951451971073,0.0563344048276631,-0.5382509139412022,Gable,CompShg,CemntBd,CmentBd,None,-0.5671527197050004,-0.6835912329104937,-0.2301713547281521,CBlock,0.6166689300833411,-0.009719039964690408,2.260555038451979,GLQ,GasA,-1.2014811878870781,Y,SBrkr,-1.0457119949252371,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,BuiltIn,Unf,0.15350177661026912,0.12758014784646965,Y,1,1,0,0,0,0,GdWo,No Shed,11,0.9177470195716496,WD,Normal,11.418625774449598,-1.3986264085076885,-0.2688159335784462,-0.9263105898912334
77,20,RL,0.16810702614430262,-0.21241735651731297,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-1.484244916862887,1.2890286476319939,-0.5049940607234763,-1.3519799260147993,Gable,CompShg,VinylSd,VinylSd,None,-0.5671527197050004,-0.6835912329104937,-0.2301713547281521,CBlock,-0.8366880209714777,-0.009719039964690408,-0.648011920493013,ALQ,GasA,0.8864324854613843,Y,FuseA,-1.0457119949252371,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,Detchd,Unf,0.15350177661026912,0.12758014784646965,Y,0,0,0,0,0,0,No Fence,No Shed,4,0.15747704540377266,WD,Normal,11.818577604251551,-0.8173355033953045,-1.508131763325085,-0.9453056097984475
78,50,RM,-0.9164586060471344,-0.19181510065119617,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,-0.7730950355661109,-0.5072951451971073,-0.7691486327475419,0.8020086353564878,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5671527197050004,-0.6835912329104937,-0.2301713547281521,CBlock,-0.8366880209714777,-0.009719039964690408,-0.648011920493013,BLQ,GasA,-1.2014811878870781,Y,SBrkr,-1.0457119949252371,-0.7710975407421286,Min1,-0.9246099128032205,0.0010438362450237396,Detchd,Unf,0.15350177661026912,0.12758014784646965,Y,0,0,0,0,0,0,MnPrv,No Shed,1,0.15747704540377266,WD,Normal,11.751950239425476,-0.749475551917427,-0.2688159335784462,-1.0036474566563194
79,90,RL,0.12095199865771841,0.08412636385560446,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,-1.484244916862887,-0.5072951451971073,-0.10876220268737787,-0.7775829763157894,Hip,CompShg,HdBoard,HdBoard,None,-0.5671527197050004,-0.6835912329104937,-0.2301713547281521,CBlock,-0.8366880209714777,-0.009719039964690408,-0.648011920493013,Unf,GasA,-1.2014811878870781,N,SBrkr,1.3849744755426716,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,No Garage,No Garage,0.00015776133258925328,0.00013112039861060753,Y,0,0,0,0,0,0,No Fence,No Shed,4,1.678016993739527,WD,Normal,11.824087219587646,1.2722388515461285,-0.2688159335784462,-1.3292763693514174
80,50,RM,-0.44490833118129236,0.040604098338432905,Pave,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,-0.7730950355661109,0.3908667512174432,-2.0238828498618533,-0.15531961414186216,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5671527197050004,-0.6835912329104937,-0.2301713547281521,PConc,-0.8366880209714777,-0.009719039964690408,-0.648011920493013,Unf,GasA,-0.15752435121284694,Y,SBrkr,-1.0457119949252371,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,Detchd,Unf,0.15350177661026912,0.12758014784646965,Y,1,0,1,0,0,0,MnPrv,No Shed,5,0.9177470195716496,WD,Normal,11.608244735642321,-1.1169435910523482,-0.8884738484517656,-0.1353036894693906
81,60,RL,1.4412927682820764,0.3702401921963003,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,-0.06194515426933483,0.3908667512174432,-0.10876220268737787,-0.7775829763157894,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.6683900052736287,-0.6835912329104937,2.4545473268210167,CBlock,0.6166689300833411,-0.009719039964690408,-0.648011920493013,Rec,GasA,-1.2014811878870781,Y,SBrkr,1.3849744755426716,0.7415185647590922,Typ,0.6275849667213581,1.0156526664083174,Attchd,Fin,0.15350177661026912,0.12758014784646965,Y,0,1,0,0,1,0,No Fence,No Shed,6,0.9177470195716496,WD,Normal,12.173037959397275,0.6346113829426764,0.3508419812948732,-0.6386717170105632
82,120,RM,-1.7652491008056501,-0.7242546506911499,Pave,No Alley,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,-0.06194515426933483,-0.5072951451971073,0.881817442402868,0.6584093979317353,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.9212942024573825,-0.6835912329104937,2.4545473268210167,PConc,2.0700258811381596,3.4333532520692494,-0.648011920493013,GLQ,GasA,0.8864324854613843,Y,SBrkr,-1.0457119949252371,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,Attchd,Fin,0.15350177661026912,0.12758014784646965,Y,0,1,0,0,0,0,No Fence,No Shed,3,-1.3630629029319814,WD,Normal,11.941462360646147,0.0405167134005043,0.9704998961681925,-0.23027878900546092
83,20,RL,0.4038821635772236,0.010473299134237217,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,1.3603546083242175,-0.5072951451971073,1.1789913359299418,1.0892071102059928,Gable,CompShg,VinylSd,VinylSd,Stone,2.061725744340136,-0.6835912329104937,-0.2301713547281521,PConc,0.6166689300833411,-0.009719039964690408,-0.648011920493013,GLQ,GasA,0.8864324854613843,Y,SBrkr,0.1696312403087172,0.7415185647590922,Typ,0.6275849667213581,1.0156526664083174,Attchd,RFn,0.15350177661026912,0.12758014784646965,Y,1,1,0,0,0,0,No Fence,No Shed,10,0.15747704540377266,WD,Normal,12.409017571151187,0.7472845099248125,-0.2688159335784462,1.756057578434638
84,20,RL,0.4981922185503922,-0.15872272716624627,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.7730950355661109,-0.5072951451971073,-0.3729167747114434,-1.1605142761151297,Gable,CompShg,MetalSd,MetalSd,BrkCmn,-0.19641344913453235,-0.6835912329104937,-0.2301713547281521,CBlock,-0.8366880209714777,-0.009719039964690408,-0.648011920493013,Unf,GasA,-0.15752435121284694,Y,SBrkr,0.1696312403087172,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,Detchd,Unf,0.15350177661026912,0.12758014784646965,Y,1,0,0,0,0,0,No Fence,No Shed,7,-0.6027929287641044,COD,Normal,11.748005492256803,-0.5279704272820913,-0.8884738484517656,-0.0783186297477484
85,80,RL,-0.25628822123495537,-0.20533533106333537,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,0.6492047270274413,-0.5072951451971073,0.7827594778938435,0.5626765729819003,Gable,CompShg,HdBoard,HdBoard,BrkFace,-0.4435729628481777,-0.6835912329104937,-0.2301713547281521,PConc,0.6166689300833411,-0.009719039964690408,-0.648011920493013,Unf,GasA,-0.15752435121284694,Y,SBrkr,0.1696312403087172,-0.7710975407421286,Typ,0.6275849667213581,-0.8057828263039906,BuiltIn,Fin,0.15350177661026912,0.12758014784646965,Y,1,1,0,0,0,0,No Fence,Shed,5,0.9177470195716496,WD,Normal,12.034696963475044,-0.8762328197723301,0.3508419812948732,-0.24384666036775673
86,60,RL,2.431548345500344,0.7641295715366192,Pave,No Alley,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1.3603546083242175,-0.5072951451971073,0.6506821918818106,0.3712109230822302,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.0281495960830738,1.0437502187073568,-0.2301713547281521,CBlock,0.6166689300833411,-0.009719039964690408,-0.648011920493013,Unf,GasA,0.8864324854613843,Y,SBrkr,1.3849744755426716,0.7415185647590922,Typ,0.6275849667213581,-0.8057828263039906,Attchd,Unf,0.15350177661026912,0.12758014784646965,Y,1,1,0,0,0,0,No Fence,No Shed,4,-1.3630629029319814,WD,Normal,12.468440756144116,1.4886224704095488,0.3508419812948732,-0.07560505547528926
87,60,RL,2.478703372986929,0.23001608820754338,Pave,No Alley,IR2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,-0.06194515426933483,-0.5072951451971073,1.1129526929239253,0.9934742852561576,Gable,CompShg,VinylSd,VinylSd,None,-0.5671527197050004,1.0437502187073568,-0.2301713547281521,PConc,0.6166689300833411,-0.009719039964690408,1.2910327188036486,Unf,GasA,0.8864324854613843,Y,SBrkr,0.1696312403087172,0.7415185647590922,Typ,0.6275849667213581,1.0156526664083174,BuiltIn,Fin,0.15350177661026912,0.12758014784646965,Y,1,1,0,0,0,0,No Fence,No Shed,3,0.9177470195716496,WD,Normal,12.066816325306588,-0.3820075127825061,0.3508419812948732,-0.24384666036775673
88,160,FV,-1.3880088809129765,-0.7949461411317629,Pave,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,-0.06194515426933483,-0.5072951451971073,1.245029978935958,1.1849399351558272,Gable,CompShg,VinylSd,VinylSd,Stone,-0.14024083238143117,1.0437502187073568,-0.2301713547281521,PConc,0.6166689300833411,-0.009719039964690408,1.2910327188036486,Unf,GasA,0.8864324854613843,Y,SBrkr,-1.0457119949252371,0.7415185647590922,Typ,-0.9246099128032205,0.0010438362450237396,Detchd,RFn,0.15350177661026912,0.12758014784646965,Y,0,1,0,0,0,0,No Fence,No Shed,6,0.9177470195716496,New,Partial,12.010671928196444,-0.904401101517864,0.3508419812948732,0.10349084650701473
89,50,C (all),1.6770679057149978,-0.21306117701312913,Pave,No Alley,IR1,Lvl,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,-2.195394798159663,-3.2017808344407577,-1.858786242346812,-0.10745320166694466,Hip,CompShg,Plywood,Plywood,None,-0.5671527197050004,-2.410932684528345,-2.9148900362773222,CBlock,-0.8366880209714777,-3.4527913319986294,-0.648011920493013,Unf,GasA,-1.2014811878870781,N,SBrkr,-1.0457119949252371,-2.2837136462433496,Typ,-0.9246099128032205,0.0010438362450237396,No Garage,No Garage,0.00015776133258925328,0.00013112039861060753,N,0,0,1,0,0,0,MnPrv,No Shed,10,0.9177470195716496,ConLD,Abnorml,11.350418300109133,-0.6611295773518886,-1.508131763325085,-1.3292763693514174
90,20,RL,-0.44490833118129236,-0.26456681667842086,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-1.484244916862887,-0.5072951451971073,0.7497401563908351,0.5148101605069827,Gable,CompShg,VinylSd,VinylSd,None,-0.5671527197050004,-0.6835912329104937,-0.2301713547281521,PConc,0.6166689300833411,-0.009719039964690408,-0.648011920493013,GLQ,GasA,0.8864324854613843,Y,SBrkr,0.1696312403087172,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,No Garage,No Garage,0.00015776133258925328,0.00013112039861060753,Y,0,0,0,0,0,0,No Fence,No Shed,8,-0.6027929287641044,WD,Normal,11.724813914587884,-0.7200268937289143,-0.2688159335784462,-1.3292763693514174
91,20,RL,-0.44490833118129236,-0.37659158295043055,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-1.484244916862887,-0.5072951451971073,-0.7031099897415254,-1.6391784008643044,Gable,CompShg,BrkFace,Wd Sdng,None,-0.5671527197050004,-0.6835912329104937,-0.2301713547281521,Slab,0.0016295720083456344,-9.988735832023568e-06,0.0023232836983064086,No Basement,GasA,-1.2014811878870781,Y,FuseA,-1.0457119949252371,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,Detchd,Unf,0.15350177661026912,0.12758014784646965,Y,0,1,0,0,0,0,No Fence,No Shed,7,-1.3630629029319814,WD,Normal,11.607335239531393,-1.923580750129004,-1.508131763325085,-0.18957517491857367
92,20,RL,0.7339673559833133,-0.20919825403823222,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.7730950355661109,-2.3036189380262067,-0.33989745320843523,-1.1126478636402115,Hip,CompShg,HdBoard,HdBoard,BrkCmn,0.5731514003829541,-0.6835912329104937,-0.2301713547281521,CBlock,-0.8366880209714777,-0.009719039964690408,-0.648011920493013,Rec,GasA,-1.2014811878870781,Y,SBrkr,-1.0457119949252371,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,Attchd,Unf,0.15350177661026912,0.12758014784646965,Y,0,0,0,0,0,0,GdWo,No Shed,12,-1.3630629029319814,WD,Abnorml,11.498836682527127,-0.09264243666929291,-1.508131763325085,-0.02676071857102455
93,30,RL,0.4981922185503922,0.41659526789506296,Pave,Grvl,IR1,HLS,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,-0.7730950355661109,1.2890286476319939,-1.660670313328763,1.041340697731075,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5671527197050004,-0.6835912329104937,2.4545473268210167,BrkTil,0.6166689300833411,-0.009719039964690408,-0.648011920493013,ALQ,GasA,0.8864324854613843,Y,SBrkr,-1.0457119949252371,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,Detchd,Unf,0.15350177661026912,0.12758014784646965,Y,0,0,1,0,0,0,No Fence,No Shed,8,0.9177470195716496,WD,Normal,12.004574385508691,-0.8992795957459488,-0.2688159335784462,-0.1570122836490638
94,190,C (all),-0.44490833118129236,-0.37659158295043055,Pave,No Alley,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,-0.06194515426933483,0.3908667512174432,-2.0238828498618533,0.6584093979317353,Hip,CompShg,MetalSd,MetalSd,None,-0.5671527197050004,-0.6835912329104937,-0.2301713547281521,BrkTil,-0.8366880209714777,-3.4527913319986294,0.3215103991553177,Rec,GasW,0.8864324854613843,N,SBrkr,1.3849744755426716,-0.7710975407421286,Typ,0.6275849667213581,1.0156526664083174,Detchd,Unf,0.15350177661026912,0.12758014784646965,Y,0,0,0,0,1,0,No Fence,No Shed,11,-0.6027929287641044,WD,Normal,11.804855999911272,1.2325471818137848,0.3508419812948732,0.043792212512913396
95,60,RL,-0.02051308380203423,-0.10142270303860917,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,-0.06194515426933483,-0.5072951451971073,0.8487981208998597,0.6105429854568177,Gable,CompShg,VinylSd,VinylSd,None,-0.5671527197050004,-0.6835912329104937,2.4545473268210167,PConc,0.6166689300833411,-0.009719039964690408,-0.648011920493013,GLQ,GasA,0.8864324854613843,Y,SBrkr,0.1696312403087172,0.7415185647590922,Typ,-0.9246099128032205,0.0010438362450237396,Attchd,RFn,0.15350177661026912,0.12758014784646965,Y,0,1,0,0,0,0,No Fence,No Shed,5,-0.6027929287641044,WD,Normal,12.229549885708272,0.08661026534774179,1.5901578110415118,0.5268084330106424
96,60,RL,-0.25628822123495537,-0.04631166859674697,Pave,No Alley,IR2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,-0.06194515426933483,2.187190544046545,0.716720834887827,0.4190773355571479,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.1851789257839121,2.7710916703252066,2.4545473268210167,PConc,0.6166689300833411,3.4333532520692494,-0.648011920493013,ALQ,GasA,-0.15752435121284694,Y,SBrkr,0.1696312403087172,-0.7710975407421286,Typ,0.6275849667213581,-0.8057828263039906,BuiltIn,Fin,0.15350177661026912,0.12758014784646965,Y,1,1,0,0,0,0,No Fence,Shed,4,0.9177470195716496,WD,Normal,12.128116509451258,-0.502362898422515,0.3508419812948732,-0.18957517491857367
97,20,RL,0.4038821635772236,0.017941616885704524,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6492047270274413,-0.5072951451971073,0.9148367639058763,0.7062758104066527,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.46080616687675174,1.0437502187073568,-0.2301713547281521,PConc,0.6166689300833411,-0.009719039964690408,1.2910327188036486,ALQ,GasA,0.8864324854613843,Y,SBrkr,0.1696312403087172,0.7415185647590922,Typ,-0.9246099128032205,0.0010438362450237396,Attchd,RFn,0.15350177661026912,0.12758014784646965,Y,1,1,0,0,0,0,No Fence,No Shed,8,-1.3630629029319814,WD,Normal,12.273735966890268,0.8113033320737535,-0.2688159335784462,-0.04846931275069777
98,20,RL,0.16810702614430262,0.10253963003594627,Pave,No Alley,Reg,HLS,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,-1.484244916862887,-0.5072951451971073,-0.20782016719640242,-0.9211822137405417,Hip,CompShg,HdBoard,HdBoard,BrkFace,-0.29752415929011455,-0.6835912329104937,-0.2301713547281521,CBlock,-0.8366880209714777,-0.009719039964690408,-0.648011920493013,Rec,GasA,-1.2014811878870781,Y,FuseF,0.1696312403087172,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,Attchd,Fin,0.15350177661026912,0.12758014784646965,P,1,0,0,0,0,0,No Fence,No Shed,5,-0.6027929287641044,WD,Normal,11.459007676978688,-0.7968494803076435,-0.2688159335784462,-0.7431443265002405
99,30,RL,0.7339673559833133,0.06442545668363034,Pave,No Alley,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,-0.7730950355661109,-0.5072951451971073,-1.6936896348317712,-1.6391784008643044,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5671527197050004,-0.6835912329104937,-0.2301713547281521,BrkTil,-0.8366880209714777,-0.009719039964690408,-0.648011920493013,ALQ,GasA,-2.2454380245613095,N,SBrkr,-1.0457119949252371,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,Basment,Unf,-3.9160124749896883,0.12758014784646965,Y,0,0,1,0,0,0,No Fence,Shed,5,1.678016993739527,COD,Abnorml,11.326607934898927,-1.5996455100553633,-1.508131763325085,-0.8326922774913927
100,20,RL,0.3567271360906395,-0.1036116927243841,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-1.484244916862887,-0.5072951451971073,-0.4059360962144517,-1.208380688590047,Gable,CompShg,Plywood,Plywood,None,-0.5671527197050004,-0.6835912329104937,-0.2301713547281521,CBlock,-0.8366880209714777,-0.009719039964690408,-0.648011920493013,ALQ,GasA,-2.2454380245613095,Y,SBrkr,0.1696312403087172,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,No Garage,No Garage,0.00015776133258925328,0.00013112039861060753,Y,1,0,0,0,0,0,No Fence,Shed,1,1.678016993739527,WD,Normal,11.767187766223199,-0.4703534873480445,0.3508419812948732,-1.3292763693514174
101,20,RL,0.4981922185503922,0.061592646502039286,Pave,No Alley,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,-0.06194515426933483,1.2890286476319939,0.1884116908396959,0.8020086353564878,Gable,CompShg,Plywood,Plywood,BrkFace,-0.4098693927963169,-0.6835912329104937,-0.2301713547281521,PConc,-0.8366880209714777,-0.009719039964690408,0.3215103991553177,ALQ,GasA,-0.15752435121284694,Y,SBrkr,0.1696312403087172,0.7415185647590922,Typ,2.179779846245937,-0.8057828263039906,Attchd,RFn,0.15350177661026912,0.12758014784646965,Y,1,1,0,0,0,0,No Fence,No Shed,2,1.678016993739527,WD,Normal,12.230770136157426,0.8676398955648216,0.9704998961681925,-0.02676071857102455
102,60,RL,0.3567271360906395,-0.1182908000289922,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,-0.06194515426933483,-0.5072951451971073,0.45256626286376156,0.0361460357578078,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.3202472031992,1.0437502187073568,-0.2301713547281521,CBlock,0.6166689300833411,-0.009719039964690408,-0.648011920493013,Unf,GasA,-1.2014811878870781,Y,SBrkr,0.1696312403087172,0.7415185647590922,Typ,0.6275849667213581,-0.8057828263039906,Attchd,Fin,0.15350177661026912,0.12758014784646965,Y,1,1,0,0,0,0,No Fence,No Shed,6,1.678016993739527,WD,Normal,12.089544447235973,-0.08880130734035643,0.3508419812948732,-0.03761501566086115
103,90,RL,-0.25628822123495537,-0.4000266489981382,Pave,No Alley,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,-0.7730950355661109,-0.5072951451971073,0.2544503338457123,-0.2510524390916971,Gable,CompShg,HdBoard,HdBoard,None,-0.5671527197050004,-0.6835912329104937,-2.9148900362773222,Slab,0.0016295720083456344,-9.988735832023568e-06,0.0023232836983064086,No Basement,GasA,-1.2014811878870781,Y,SBrkr,1.3849744755426716,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,Attchd,Unf,0.15350177661026912,0.12758014784646965,Y,0,0,0,0,0,0,No Fence,No Shed,6,0.9177470195716496,WD,Alloca,11.686584611185527,-1.2897944108544888,-0.2688159335784462,-0.21671091764316522
104,20,RL,1.1583626033625711,0.0357110625702302,Pave,No Alley,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6492047270274413,-0.5072951451971073,1.245029978935958,1.1849399351558272,Gable,CompShg,VinylSd,VinylSd,None,-0.5671527197050004,-0.6835912329104937,-0.2301713547281521,PConc,0.6166689300833411,-0.009719039964690408,-0.648011920493013,Unf,GasA,0.8864324854613843,Y,SBrkr,0.1696312403087172,0.7415185647590922,Typ,-0.9246099128032205,0.0010438362450237396,Attchd,RFn,0.15350177661026912,0.12758014784646965,Y,0,1,0,0,0,0,No Fence,No Shed,5,1.678016993739527,WD,Normal,12.200562492481511,-0.1156892126429117,-0.2688159335784462,1.6827910730782412
105,50,RM,-0.44490833118129236,-0.30474121561734846,Pave,No Alley,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,0.6492047270274413,-1.4054570416116579,-1.330477098298681,-1.6391784008643044,Gable,CompShg,Stucco,Stucco,BrkFace,2.803204285481073,-0.6835912329104937,-2.9148900362773222,PConc,-0.8366880209714777,-0.009719039964690408,-0.648011920493013,LwQ,GasA,0.8864324854613843,Y,FuseF,1.3849744755426716,-0.7710975407421286,Typ,2.179779846245937,-0.8057828263039906,Detchd,Unf,0.15350177661026912,0.12758014784646965,Y,0,0,0,0,1,0,No Fence,No Shed,6,-0.6027929287641044,WD,Normal,12.040614105490253,0.40414362320648906,-0.8884738484517656,-1.0036474566563194
106,60,FV,0.262417081117471,-0.09652966727040646,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,1.3603546083242175,-0.5072951451971073,1.0469140499179093,0.94560787278124,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.7469042469331724,1.0437502187073568,-0.2301713547281521,PConc,2.0700258811381596,-0.009719039964690408,-0.648011920493013,Unf,GasA,0.8864324854613843,Y,SBrkr,0.1696312403087172,0.7415185647590922,Typ,0.6275849667213581,1.0156526664083174,Attchd,RFn,0.15350177661026912,0.12758014784646965,Y,1,1,0,0,0,0,No Fence,No Shed,8,0.15747704540377266,WD,Normal,12.429220196836386,0.6435740180435281,0.3508419812948732,0.4291197592021129
107,30,RM,-0.44490833118129236,0.0869591740371955,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,-1.484244916862887,1.2890286476319939,-2.8493658874370573,0.5148101605069827,Mansard,CompShg,VinylSd,VinylSd,None,-0.5671527197050004,-0.6835912329104937,-0.2301713547281521,BrkTil,-2.2900449720262963,-0.009719039964690408,-0.648011920493013,Unf,GasA,-0.15752435121284694,Y,SBrkr,-1.0457119949252371,-0.7710975407421286,Typ,-0.9246099128032205,0.0010438362450237396,Detchd,Unf,-3.9160124749896883,-4.215127454080629,N,0,0,0,0,0,0,No Fence,Shed,8,-0.6027929287641044,WD,Normal,11.51293546492023,-1.0938968150787296,-1.508131763325085,-0.958873481160743
