Id,RoofStyle__3,GarageYrBlt,YearBuilt,LotShape__1,Neighborhood__5,Exterior2nd__14,Neighborhood__6,Neighborhood__11,RoofStyle__2,GarageType__4,MoSold__7,Condition1__7,Neighborhood__7,Exterior2nd__13,Foundation__3,Electrical__3,Neighborhood__8,TotalBaths,LotArea,SaleType__2,HouseStyle__4,MSSubClass__1,Exterior2nd__4,Fence__1,MSSubClass__4,FireplaceQu,Neighborhood__17,GarageCond,Neighborhood__21,Condition1__6,TotalSF,TotalSF,BedroomAbvGr,TotRmsAbvGrd,GrLivArea,Exterior1st__5,LotShape__2,BldgType__1,LotConfig__4,Exterior2nd__7,Neighborhood__1,MoSold__4,BsmtQual,MSSubClass__11,LotConfig__2,BsmtFinType1__6,SaleType__4,Exterior1st__9,BldgType__3,Neighborhood__22,YearRemodAdd,Electrical__1,Condition1__2,MSZoning__4,GarageType__5,YrSold,Neighborhood__9,LotShape__3,ExterCond,MoSold__1,BsmtFinType1__5,Neighborhood__16,BsmtFinType1__3,Condition1__1,Exterior1st__3,CarCapacity,BsmtExposure,OverallQual,Exterior1st__11,HouseStyle__1,Condition1__4,BsmtFinType1__4,Condition1__5,Neighborhood__15,HeatingQC,MSSubClass__10,GarageType__3,GarageFinish__1,MasVnrType__1,Neighborhood__3,MasVnrType__3,Exterior1st__1,Foundation__4,MSSubClass__3,Neighborhood__12,SaleCondition__3,MSSubClass__8,Fence__2,Condition1__3,MSSubClass__14,MoSold__2,ExterQual,Exterior1st__2,SaleType__6,SaleType__7,Exterior2nd__8,Fireplaces,BsmtCond,Neighborhood__13,Exterior2nd__12,Electrical__2,RoofStyle__1,MoSold__5,SaleType__3,Neighborhood__18,GarageType__2,MoSold__11,SaleCondition__2,Exterior1st__6,GarageFinish__3,HouseStyle__5,Exterior2nd__1,HouseStyle__2,SaleType__5,Neighborhood__20,GarageFinish__2,Exterior2nd__2,MoSold__6,Foundation__1,LotConfig__3,MoSold__10,MSSubClass__7,BsmtFinType1__1,LotFrontage,Exterior1st__4,Foundation__2,MSSubClass__9,HouseStyle__6,Exterior2nd__3,Exterior2nd__11,Exterior2nd__10,SaleCondition__1,MSSubClass__12,BsmtFinType1__2,HouseStyle__3,Exterior2nd__6,GarageQual,MSZoning__1,OverallCond,MasVnrType__2,Exterior1st__8,Neighborhood__19,MoSold__8,MSZoning__2,Exterior1st__7,MSSubClass__5,MasVnrArea,Exterior2nd__5,KitchenQual,MoSold__3,MasVnrType__4,SaleCondition__4,MSZoning__3,BldgType__4,MSSubClass__6,GarageType__1,Neighborhood__10,MoSold__9,Neighborhood__4,Exterior2nd__9,LotConfig__1,Neighborhood__14,MSSubClass__15,BldgType__2,SaleType__1,SalePrice
528,0,1.2026565557970348,1.2120106574329474,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1.5901578110414831,0.621072657366267,0,0,0,0,1,0,1.015652666408371,0,0.12758014784649002,0,0,2.0775956341798016,2.0775956341798016,0.16963124030871848,2.9098650322681268,2.44477095158362,0,0,1,1,0,0,0,2.070025881138147,0,0,0,0,0,0,0,1.1370735226809034,1,1,0,0,0.15747704540379245,0,0,-0.2301713547281457,0,0,0,0,0,1,2.163093719303512,1.2910327188036514,2.07150448962097,0,1,0,0,0,1,0.8864324854613941,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.7710916703252417,0,0,0,0,0.6275849667213683,-0.009719039964678251,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1148231387752028,0,0,0,0,0,0,0,0,0,1,0,0,0.15350177661027742,1,-0.5072951451971113,0,0,0,0,0,0,0,0.9382734092781166,0,2.254134670260337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.00866150247074
529,0,0.0004781132990172037,-1.6936896348317665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.26881593357844163,-0.1321973227386201,0,0,0,0,0,0,0.0010438362450509826,0,0.00013112039863332842,0,0,-1.8045057409319711,-1.8045057409319711,-1.0457119949252436,-0.9258163211985456,-1.7975376648419308,0,1,0,0,0,1,0,-0.8366880209714862,0,1,1,1,0,0,0,0.8498750478314009,0,0,0,1,-0.6027929287640905,0,0,-0.2301713547281457,0,0,0,0,0,0,-1.3292763693514178,0.32151039915531915,-1.4842449168628709,0,0,1,0,0,0,0.8864324854613941,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6835912329105025,1,0,0,0,-0.9246099128032372,-0.009719039964678251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.5392183861544603,0,0,0,0,0,1,0,1,0,0,0,0,0.00015776133259464673,0,1.289028647632004,0,0,0,0,0,0,0,-0.5671527197050025,0,-0.7710975407421373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.362114203075018
530,0,-0.12475761301401354,-0.4719747392204662,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2.209815725914792,2.9027724945386777,0,0,0,0,1,0,-0.8057828263039846,0,0.12758014784649002,0,0,2.570540564726646,2.570540564726646,1.3849744755426805,1.6313045811125693,2.046299838655603,0,0,1,1,0,0,0,-0.8366880209714862,0,0,0,0,0,0,0,-0.4425180889913608,1,1,0,0,-0.6027929287640905,0,0,-0.2301713547281457,0,0,0,0,0,0,-0.015906421481187982,-0.6480119204930129,-0.061945154269334515,0,1,0,0,0,0,-1.2014811878870906,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0437502187073695,0,0,0,1,2.179779846245974,-0.009719039964678251,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0266419436845497,0,0,0,0,0,0,0,0,0,1,0,0,0.15350177661027742,1,-2.303618938026226,0,0,0,0,0,0,0,-0.5671527197050025,0,-0.7710975407421373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.209192772866418
531,0,0.3981631201539752,0.5516242273727852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9704998961681752,0.009700714539257785,0,0,0,1,1,0,-2.6272183190163396,0,0.12758014784649002,0,0,0.5475457848201155,0.5475457848201155,0.16963124030871848,-0.9258163211985456,0.0217445881223468,0,0,0,0,0,0,0,0.6166689300833305,1,0,0,0,0,0,1,0.2276116856574786,0,0,0,0,0.15747704540379245,0,1,-0.2301713547281457,0,0,0,0,1,0,0.2988681941240737,1.2910327188036514,-0.061945154269334515,0,0,0,0,0,0,0.8864324854613941,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0437502187073695,0,1,0,0,0.6275849667213683,-0.009719039964678251,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.7339673559833122,0,0,0,1,0,0,0,0,0,0,0,0,0.15350177661027742,0,-0.5072951451971113,0,0,0,1,0,0,0,0.6630275871879194,0,0.7415185647591002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.07254696717504
532,0,-2.3371145610324278,-1.6936896348317665,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.26881593357844163,-0.5111500665760018,0,0,0,0,0,0,0.0010438362450509826,0,-4.215127454080529,0,0,-0.7289895288297649,-0.7289895288297649,0.16963124030871848,-0.2865360956207669,-0.27409002602118065,0,1,0,0,0,0,0,-2.2900449720263025,0,0,0,0,0,0,0,0.7062758104066496,0,0,0,0,0.15747704540379245,0,0,-0.2301713547281457,0,0,0,0,0,0,0.032937915423076766,0.32151039915531915,-0.061945154269334515,0,0,0,0,0,0,0.8864324854613941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6835912329105025,1,0,0,0,-0.9246099128032372,-3.452791331998477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.444908331181292,0,0,0,0,0,0,0,1,0,0,0,0,0.15350177661027742,0,2.1871905440465613,0,0,0,0,1,0,1,-0.5671527197050025,0,-0.7710975407421373,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11.759793355371235
533,0,-0.4465549872712374,-0.5380133822264824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5081317633250584,-0.376591582950428,0,0,0,0,0,0,-4.448653811728695,0,0.12758014784649002,0,0,-2.196300932483489,-2.196300932483489,-1.0457119949252436,-0.9258163211985456,-1.3507670230741549,0,0,0,0,0,1,0,0.0016295720083358985,0,1,0,1,0,0,0,1.0892071102059864,0,0,0,0,1.6780169937395584,0,0,-0.2301713547281457,0,0,0,0,0,0,-0.7974158119494239,0.002323283698307457,-0.7730950355661027,0,0,1,1,0,0,0.8864324854613941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6835912329105025,0,0,0,0,0.6275849667213683,-9.988735820262812e-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.444908331181292,0,1,0,0,0,1,0,1,1,0,0,0,0.15350177661027742,0,1.289028647632004,0,0,0,0,0,0,0,-0.5671527197050025,0,-0.7710975407421373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.585255428832172
534,0,0.0004781132990172037,-0.8351872757535554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.5081317633250584,-0.6598726011095308,0,0,0,0,0,0,0.0010438362450509826,0,0.00013112039863332842,0,0,-2.8275265188720464,-2.8275265188720464,-2.2610552301592053,-2.8436569979318818,-2.34291984465755,0,0,0,0,0,1,0,0.0016295720083358985,0,1,0,1,0,0,0,-1.6391784008642882,0,0,0,1,-0.6027929287640905,0,0,-2.914890036277232,0,0,0,0,0,0,-1.3292763693514178,0.002323283698307457,-3.617694560753176,0,0,1,1,0,0,-2.245438024561333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4109326845283747,0,0,0,0,-0.9246099128032372,-9.988735820262812e-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.9164586060471336,0,1,0,0,0,1,0,1,1,0,0,0,0.00015776133259464673,0,-2.303618938026226,0,0,0,0,0,0,0,-0.5671527197050025,0,-2.283713646243375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.579005242826248
535,0,1.0417578686684228,1.079933371420915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3508419812948667,-0.1376054149034757,0,0,0,0,0,0,1.015652666408371,0,0.12758014784649002,0,1,-0.5394938152689001,-0.5394938152689001,0.16963124030871848,-0.2865360956207669,-0.16944104686836822,0,1,0,0,0,0,0,2.070025881138147,0,1,0,0,0,0,0,0.9456078727812349,0,0,0,0,-1.3630629029319734,1,0,-0.2301713547281457,0,0,0,0,0,0,-0.2357059375503793,1.2910327188036514,1.360354608324202,0,0,0,0,0,0,0.8864324854613941,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0437502187073695,0,0,0,0,0.6275849667213683,3.433353252069121,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.21526205363088635,0,0,0,0,0,0,0,1,0,0,0,0,0.15350177661027742,0,-0.5072951451971113,0,0,0,0,0,0,0,-0.5671527197050025,0,0.7415185647591002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.089544447235973
536,0,0.0004781132990172037,-2.0238828498618475,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.26881593357844163,-0.4023444027830737,0,0,0,0,0,0,0.0010438362450509826,0,0.00013112039863332842,0,0,-0.1003246953271658,-0.1003246953271658,0.16963124030871848,-0.9258163211985456,-0.3042772315460304,0,0,0,0,0,0,0,0.6166689300833305,0,0,0,0,0,1,0,0.3233445106073128,0,0,0,1,0.15747704540379245,0,1,-0.2301713547281457,0,0,0,0,1,0,-1.3292763693514178,2.2605550384519835,-0.7730950355661027,0,0,0,0,0,0,-1.2014811878870906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6835912329105025,0,1,0,0,-0.9246099128032372,-0.009719039964678251,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0266419436845497,1,0,0,0,1,0,0,0,0,0,0,0,0.00015776133259464673,0,1.289028647632004,1,0,0,0,0,0,0,-0.5671527197050025,0,-0.7710975407421373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.585255428832172
537,0,0.8004098379755049,0.8818174424028663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3508419812948667,-0.15460227599302187,0,0,0,0,0,0,0.0010438362450509826,0,0.12758014784649002,0,0,0.07892800668986855,0.07892800668986855,0.16963124030871848,0.9920243555347904,0.4544278673118598,0,1,0,0,0,0,0,0.6166689300833305,0,0,0,0,0,0,0,0.7062758104066496,0,0,0,0,0.15747704540379245,0,0,-0.2301713547281457,1,0,0,0,1,0,0.10077727223455556,1.2910327188036514,0.6492047270274337,0,0,0,0,0,0,0.8864324854613941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6835912329105025,0,1,0,0,-0.9246099128032372,-0.009719039964678251,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-0.5863734136410444,0,0,0,0,0,0,0,0,0,0,0,0,0.15350177661027742,0,-0.5072951451971113,1,0,0,0,0,0,0,-0.5671527197050025,0,0.7415185647591002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.144202560946875
538,1,0.07636574589675134,0.023315083324655417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5081317633250584,0.3361177059180422,0,0,0,0,0,0,0.0010438362450509826,0,0.12758014784649002,0,0,-1.0426817573595748,-1.0426817573595748,0.16963124030871848,-0.9258163211985456,-1.2763052494461922,0,1,0,0,0,0,0,-0.8366880209714862,0,0,0,0,0,0,0,-0.586117326416112,0,0,0,0,0.15747704540379245,0,0,-0.2301713547281457,0,0,0,0,0,0,0.23374241158505404,-0.6480119204930129,-1.4842449168628709,1,0,1,1,0,0,-1.2014811878870906,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.6835912329105025,0,0,0,0,-0.9246099128032372,-0.009719039964678251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1681070261443022,0,1,0,0,1,0,0,1,1,0,0,0,0.15350177661027742,0,-0.5072951451971113,0,0,0,0,0,0,0,-0.5671527197050025,0,-0.7710975407421373,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.619544188752133
539,1,-0.4063303154890844,-0.10876220268737703,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8884738484517499,0.18391854070710606,0,0,0,0,0,1,-2.6272183190163396,0,0.12758014784649002,0,1,-0.4255403118437853,-0.4255403118437853,0.16963124030871848,0.3527441299570118,-0.6826235407908139,0,1,0,0,0,0,0,-0.8366880209714862,0,1,0,0,1,0,0,-0.7775829763157804,0,0,0,0,-1.3630629029319734,0,0,-0.2301713547281457,1,0,0,0,0,0,-0.8733958915782801,-0.6480119204930129,-0.7730950355661027,0,0,0,1,0,0,-1.2014811878870906,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6835912329105025,0,0,0,0,0.6275849667213683,-0.009719039964678251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.12095199865771802,0,1,0,0,0,0,0,1,0,0,0,1,0.15350177661027742,0,-0.5072951451971113,0,0,0,0,0,0,0,0.4888924752533049,0,-0.7710975407421373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.970356641103
540,0,0.921083853321964,0.9808754069118908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9704998961681752,0.16717920781588633,1,0,1,0,1,0,-0.8057828263039846,0,0.12758014784649002,0,0,0.8189855907316247,0.8189855907316247,0.16963124030871848,-0.2865360956207669,0.20689278200809189,0,0,0,0,0,0,0,0.6166689300833305,0,0,0,0,0,0,0,0.8498750478314009,0,0,0,0,1.6780169937395584,0,1,-0.2301713547281457,0,0,0,0,0,0,0.4888183931962144,1.2910327188036514,1.360354608324202,0,0,0,0,0,0,0.8864324854613941,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0437502187073695,0,0,0,0,0.6275849667213683,-0.009719039964678251,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0266419436845497,0,0,0,0,0,0,0,0,0,0,0,0,0.15350177661027742,0,-0.5072951451971113,0,0,0,0,0,0,0,2.123515622768557,0,0.7415185647591002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.513561021741964
541,0,1.122207212232729,1.1459720144269312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9704998961681752,0.5763915149566268,1,0,0,0,1,0,1.015652666408371,0,0.12758014784649002,0,0,1.4514915535631605,1.4514915535631605,-1.0457119949252436,0.9920243555347904,0.6838506293007178,0,0,1,1,0,0,0,2.070025881138147,0,0,0,0,0,0,1,1.0413406977310693,1,0,0,0,0.9177470195716754,0,1,-0.2301713547281457,0,0,0,0,0,1,1.7845501082954596,1.2910327188036514,2.07150448962097,0,0,0,0,0,0,0.8864324854613941,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2.7710916703252417,0,0,0,0,0.6275849667213683,-0.009719039964678251,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7339673559833122,0,0,0,0,0,0,0,0,0,1,0,0,0.15350177661027742,1,-0.5072951451971113,0,0,0,0,0,0,0,2.7133280986761226,0,2.254134670260337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.660331092405903
542,0,0.8808591815398109,0.9478560854088826,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3508419812948667,0.11271199386984065,1,1,0,0,1,0,-0.8057828263039846,1,0.12758014784649002,0,0,0.9111726946260996,0.9111726946260996,1.3849744755426805,0.9920243555347904,1.58342935394124,0,0,0,0,0,0,0,0.6166689300833305,0,0,0,0,0,0,0,0.7541422228815666,0,0,0,0,-0.6027929287640905,0,1,-0.2301713547281457,0,0,0,1,0,0,1.3083178234788784,-0.6480119204930129,1.360354608324202,0,0,0,0,0,0,0.8864324854613941,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0437502187073695,0,0,0,0,0.6275849667213683,-0.009719039964678251,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9225874659296488,0,0,0,0,0,0,0,0,0,0,0,0,0.15350177661027742,0,-0.5072951451971113,0,0,0,0,0,0,0,-0.16270987908267198,0,0.7415185647591002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.421188057397055
543,0,0.8004098379755049,0.8818174424028663,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9704998961681752,0.00197486858946407,1,0,1,0,1,0,-0.8057828263039846,0,0.12758014784649002,0,0,1.0084813042924896,1.0084813042924896,0.16963124030871848,0.3527441299570118,0.36587873110563385,0,0,0,0,0,0,0,2.070025881138147,0,0,0,0,0,0,0,0.7062758104066496,0,0,0,0,0.9177470195716754,0,1,-0.2301713547281457,0,0,0,1,0,0,0.2527374314922681,-0.6480119204930129,0.6492047270274337,0,0,0,0,0,0,0.8864324854613941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0437502187073695,0,0,0,0,0.6275849667213683,-0.009719039964678251,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.40388216357722295,0,0,0,0,0,0,0,0,0,0,0,0,0.15350177661027742,0,-0.5072951451971113,1,0,0,0,0,0,0,-0.5671527197050025,0,0.7415185647591002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.2702251546747
544,0,0.8004098379755049,0.8818174424028663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26881593357844163,-0.7811683825212921,0,0,0,0,0,0,0.0010438362450509826,0,0.12758014784649002,0,0,-1.3474113507885337,-1.3474113507885337,-2.2610552301592053,-1.5650965467763245,-1.4715158451735535,0,0,0,0,0,0,0,0.6166689300833305,0,1,0,1,0,0,0,0.6584093979317325,0,0,0,0,-0.6027929287640905,0,0,-0.2301713547281457,0,0,0,0,0,0,-0.8313354903551633,1.2910327188036514,0.6492047270274337,1,0,1,1,0,0,0.8864324854613941,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6835912329105025,0,0,0,0,-0.9246099128032372,-0.009719039964678251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6709390458324802,0,0,0,1,1,0,0,1,0,0,0,0,0.15350177661027742,0,-0.5072951451971113,0,0,0,0,1,0,0,0.4551889052014441,0,-0.7710975407421373,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11.798111925972615
545,0,1.122207212232729,1.1459720144269312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5901578110414831,0.8986880551621879,0,0,0,0,0,0,1.015652666408371,0,0.12758014784649002,0,1,-0.5023628984225144,-0.5023628984225144,0.16963124030871848,0.3527441299570118,-0.004417656665856307,0,1,0,0,0,0,0,0.6166689300833305,0,1,0,0,0,0,0,1.0413406977310693,0,0,0,0,-1.3630629029319734,1,0,-0.2301713547281457,0,0,0,0,0,0,-0.1732937292838188,1.2910327188036514,0.6492047270274337,0,0,0,0,0,0,0.8864324854613941,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0437502187073695,0,0,1,0,0.6275849667213683,3.433353252069121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5392183861544603,0,0,0,0,0,0,0,0,0,0,0,0,0.15350177661027742,0,-0.5072951451971113,0,0,0,0,0,0,0,-0.5671527197050025,0,0.7415185647591002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.098854850641
546,0,0.3981631201539752,0.5516242273727852,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3508419812948667,0.4780157431959201,1,1,0,1,1,0,0.0010438362450509826,0,0.12758014784649002,0,0,1.0814627615422825,1.0814627615422825,1.3849744755426805,1.6313045811125693,1.378156356372262,0,0,1,0,0,0,0,0.6166689300833305,0,0,0,0,0,0,0,0.1797452731825615,1,0,0,0,-1.3630629029319734,0,0,2.4545473268209403,0,0,0,0,0,0,1.870027697877923,-0.6480119204930129,0.6492047270274337,0,0,0,0,0,0,-0.1575243512128483,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0437502187073695,0,0,0,0,-0.9246099128032372,3.433353252069121,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4981922185503914,0,0,1,0,0,0,0,0,0,0,0,0,0.15350177661027742,0,-0.5072951451971113,0,0,0,0,0,0,0,0.43271985850020345,0,0.7415185647591002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.34148164933907
547,0,-1.130374407567838,-1.594631670322742,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.8884738484517499,-0.17868116253654562,0,0,0,0,0,0,1.015652666408371,0,0.12758014784649002,0,0,0.20184414521583496,0.20184414521583496,0.16963124030871848,-0.2865360956207669,0.27531711453108465,0,1,0,0,0,0,1,0.6166689300833305,0,0,0,0,0,0,0,-1.6391784008642882,0,0,0,0,-0.6027929287640905,0,0,-0.2301713547281457,0,1,0,0,1,0,-0.13530368946939067,-0.6480119204930129,-0.061945154269334515,0,0,0,0,0,0,0.8864324854613941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6835912329105025,0,1,0,0,0.6275849667213683,-0.009719039964678251,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0266419436845497,0,0,0,0,0,0,0,0,0,0,1,0,0.15350177661027742,0,1.289028647632004,1,1,0,0,0,0,0,-0.5671527197050025,0,-0.7710975407421373,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,12.25486757159303
548,0,0.3579384483718221,-0.0427235596813608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26881593357844163,-0.37092596258724586,0,0,0,0,0,0,0.0010438362450509826,0,0.12758014784649002,0,0,-1.2885140344115078,-1.2885140344115078,-1.0457119949252436,-0.9258163211985456,-1.4695033648052305,0,0,0,0,0,0,0,0.6166689300833305,0,1,1,1,0,0,0,-0.6818501513659462,0,0,0,0,-0.6027929287640905,0,0,2.4545473268209403,0,0,0,0,0,0,0.36399397666309335,1.2910327188036514,-0.7730950355661027,0,0,1,0,0,0,0.8864324854613941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6835912329105025,0,0,0,0,-0.9246099128032372,-0.009719039964678251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7278384961007971,0,1,0,1,0,0,0,1,0,0,0,0,0.15350177661027742,0,1.289028647632004,0,0,0,0,0,0,0,-0.5671527197050025,0,-0.7710975407421373,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,11.771443882099636
549,0,-0.6074536743998493,-0.5380133822264824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26881593357844163,-0.24332074031648634,0,0,0,0,0,0,0.0010438362450509826,0,0.12758014784649002,0,0,-1.1425511199119227,-1.1425511199119227,-1.0457119949252436,-1.5650965467763245,-1.3547919838108011,0,1,0,0,0,0,0,-0.8366880209714862,0,1,0,1,0,0,0,0.5148101605069811,0,0,0,0,0.15747704540379245,0,0,2.4545473268209403,0,0,0,0,0,0,0.624497106819172,-0.6480119204930129,-0.7730950355661027,1,0,0,1,1,0,-1.2014811878870906,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6835912329105025,0,0,0,0,-0.9246099128032372,-0.009719039964678251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9636136335337178,0,1,0,0,1,0,0,1,1,0,0,0,0.15350177661027742,0,1.289028647632004,0,0,1,0,1,0,0,-0.5671527197050025,0,-0.7710975407421373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.736077016252437
550,0,1.0015331968862695,1.0469140499179068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3508419812948667,-0.09652966727040578,0,1,0,0,1,0,1.015652666408371,0,0.12758014784649002,0,0,0.5936393367673529,0.5936393367673529,1.3849744755426805,0.9920243555347904,1.1990456035914867,0,0,0,0,0,0,0,0.6166689300833305,0,0,0,0,0,0,0,0.9456078727812349,0,0,1,0,0.9177470195716754,0,1,-0.2301713547281457,0,0,0,1,1,0,0.339571808210961,-0.6480119204930129,0.6492047270274337,0,0,0,0,0,0,0.8864324854613941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0437502187073695,0,1,0,0,0.6275849667213683,-0.009719039964678251,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0.2624170811174705,0,0,0,0,0,0,0,0,0,0,0,0,0.15350177661027742,0,-0.5072951451971113,1,0,0,0,0,0,0,-0.5671527197050025,0,0.7415185647591002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.479913113434042
