Id,Neighborhood__ClearCr,RoofMatl__WdShake,MoSold__12,GarageYrBlt,TotRmsAbvGrd,Neighborhood__BrDale,MasVnrType__No Masonry Veneer,Foundation__CBlock,GarageType__Basment,Fireplaces,MSSubClass__80,SaleType__Oth,RoofStyle__Shed,Alley__No Alley,MSSubClass__180,MSSubClass__90,MSSubClass__85,Exterior2nd__Stucco,Exterior2nd__AsphShn,SaleType__ConLw,Exterior2nd__VinylSd,FireplaceQu,BldgType__2fmCon,ScreenPorch__1,Exterior2nd__BrkFace,Exterior2nd__CmentBd,GarageCond,Condition2__Norm,RoofStyle__Hip,MSZoning__RL,SaleType__New,Exterior1st__BrkComm,Functional__Typ,3SsnPorch__1,Condition1__RRAn,RoofMatl__Tar&Grv,Functional__Maj2,SaleType__CWD,SaleCondition__Partial,MSZoning__RH,Foundation__Stone,YrSold,Exterior2nd__ImStucc,Functional__Mod,HouseStyle__1Story,Neighborhood__NAmes,Exterior2nd__MetalSd,MSZoning__FV,Foundation__PConc,WoodDeckSF__1,Neighborhood__Mitchel,Exterior1st__VinylSd,PoolArea__1,Neighborhood__OldTown,BsmtFinType1__BLQ,Neighborhood__Edwards,PavedDrive__P,MoSold__10,KitchenQual,Exterior1st__CBlock,SaleCondition__Family,BsmtFinType1__LwQ,MoSold__11,GarageQual,Exterior1st__CemntBd,Electrical__FuseF,Neighborhood__MeadowV,Neighborhood__SawyerW,Heating__Wall,Neighborhood__CollgCr,Condition1__RRNe,CentralAir__Y,SaleCondition__Normal,Alley__Pave,Condition1__PosA,Exterior2nd__Stone,MiscFeature__Shed,EnclosedPorch__1,Condition1__RRAe,BsmtCond,Functional__Sev,BsmtFinType1__GLQ,SaleCondition__Alloca,LotConfig__CulDSac,MoSold__4,ExterQual,GarageType__CarPort,YearRemodAdd,Street__Pave,Condition1__PosN,GarageType__Detchd,MSSubClass__160,RoofMatl__WdShngl,SaleType__WD,Condition2__PosN,MasVnrType__Stone,MoSold__6,LotConfig__FR2,CarCapacity,Electrical__SBrkr,MSSubClass__45,HeatingQC,BldgType__TwnhsE,YearBuilt,MoSold__2,Exterior2nd__HdBoard,BsmtQual,Fence__GdWo,SaleType__ConLI,LotShape__IR2,Condition1__Feedr,MasVnrType__None,GarageFinish__Unf,Condition2__Feedr,Neighborhood__BrkSide,Condition2__PosA,BsmtFinType1__Unf,PavedDrive__Y,MoSold__8,TotalSF,RoofStyle__Gable,Condition1__RRNn,GarageType__BuiltIn,Neighborhood__Gilbert,Neighborhood__Crawfor,Foundation__Wood,TotalBaths,BsmtExposure,Foundation__Slab,Neighborhood__IDOTRR,Neighborhood__StoneBr,Fence__MnWw,OpenPorchSF__1,Exterior1st__Plywood,Exterior1st__AsphShn,LandContour__HLS,Exterior1st__Wd Sdng,Condition1__Norm,Fence__No Fence,LotConfig__FR3,GarageFinish__RFn,MoSold__7,MSSubClass__60,Neighborhood__Sawyer,MasVnrType__BrkFace,MSSubClass__75,MSSubClass__40,GarageType__Attchd,MasVnrArea,LotShape__Reg,ExterCond,HouseStyle__SFoyer,Exterior2nd__Wd Sdng,Neighborhood__NWAmes,SaleType__ConLD,Neighborhood__NPkVill,LotFrontage,MSSubClass__190,MSSubClass__120,BedroomAbvGr,SaleCondition__AdjLand,Neighborhood__SWISU,Neighborhood__Veenker,Functional__Min2,OverallQual,Functional__Min1,MoSold__3,Neighborhood__NoRidge,HouseStyle__2.5Unf,BsmtFinType1__Rec,Neighborhood__Timber,Heating__GasW,Exterior2nd__Wd Shng,GarageType__No Garage,Fence__MnPrv,Exterior1st__HdBoard,HouseStyle__SLvl,LandContour__Lvl,MoSold__9,HouseStyle__2Story,MSZoning__RM,Exterior2nd__Plywood,LotArea,Exterior1st__MetalSd,GarageFinish__No Garage,Exterior1st__Stucco,OverallCond,MoSold__5,Exterior1st__WdShing,MSSubClass__50,Heating__Grav,LandSlope__Sev,LandContour__Low,Neighborhood__Blueste,MSSubClass__70,Exterior2nd__Brk Cmn,SaleType__Con,Exterior2nd__CBlock,Neighborhood__NridgHt,BsmtFinType1__No Basement,LotConfig__Inside,GrLivArea,LandSlope__Mod,BldgType__Twnhs,LotShape__IR3,Exterior1st__BrkFace,Electrical__FuseP,RoofStyle__Gambrel,MSSubClass__30,BldgType__Duplex,RoofStyle__Mansard,Neighborhood__Somerst,HouseStyle__1.5Unf,SalePrice
1653,0,0,0,-0.24543162836047247,-0.9258163211985456,1,0,1,0,-0.9246099128032373,0,0,0,1,0,0,0,0,0,0,0,0.0010438362450509826,0,0,0,0,0.12758014784649,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,-0.586117326416112,1,0,1,1,0,1,0,0,0,0,-0.9385216741172998,1,0,-1.2014811878870906,0,0.02331508332465542,0,1,-0.8366880209714862,0,0,0,0,0,1,0,0,0,0,1,0,-1.3730188796481098,1,0,0,0,0,0,0.3508419812948667,-0.648011920493013,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1.8201834923018094,1,-0.23017135472814573,0,0,0,0,0,-2.2839544031580745,0,0,-1.0457119949252436,0,0,0,0,-0.06194515426933451,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,-1.0873694103314497,0,0,0,0.3908667512174463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0287701641424243,0,1,0,0,0,0,0,0,0,0,0,
1654,0,0,0,-0.08453294123186057,0.3527441299570118,0,0,1,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,0,-0.8057828263039846,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,-0.3946516765164436,1,0,1,1,0,1,0,0,0,1,-0.13530368946939067,1,0,-1.2014811878870906,1,0.15539236933668787,0,0,0.6166689300833305,0,0,0,0,1,0,0,0,0,0,1,0,-0.2437268569407933,1,0,0,0,0,0,0.3508419812948667,-0.648011920493013,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.5671527197050025,1,-0.23017135472814573,0,0,0,0,1,-2.142489320698322,0,0,0.16963124030871848,0,0,0,0,-0.06194515426933451,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1.006505556056942,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10023132248695613,0,0,0,0,0,0,0,0,0,0,0,
1655,0,0,0,-0.12475761301401354,-1.5650965467763245,0,0,1,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,0,-2.62721831901634,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,-0.44251808899136075,1,0,0,0,0,1,0,0,0,1,-0.13530368946939067,1,0,-1.2014811878870906,0,0.12237304783367975,0,0,0.6166689300833305,0,0,0,0,1,0,0,0,0,0,1,1,-0.5510172032557094,1,0,0,0,0,0,0.3508419812948667,-0.648011920493013,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,-0.5671527197050025,1,-0.23017135472814573,0,0,0,0,1,-2.142489320698322,0,1,-1.0457119949252436,0,0,0,0,0.6492047270274337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0101109508335124,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8919214990964387,0,1,0,0,0,0,0,0,0,0,0,
1656,0,0,0,-0.044308269449707595,-0.28653609562076693,0,0,1,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,0,-0.8057828263039846,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,-0.34678526404152654,1,0,0,1,0,1,0,0,0,0,-0.13530368946939067,1,0,-1.2014811878870906,0,0.18841169083969597,0,0,0.6166689300833305,0,0,0,0,1,1,0,0,0,0,1,0,-0.2962222911029248,1,0,0,0,0,0,0.3508419812948667,-0.648011920493013,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.5671527197050025,1,-0.23017135472814573,0,0,0,0,1,-2.142489320698322,0,0,0.16963124030871848,0,0,0,0,-0.06194515426933451,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.0012262279912496,0,0,0,-0.5072951451971113,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.08491687139878895,0,1,0,0,0,0,0,0,0,0,0,
1657,0,0,0,-0.004083597667554617,0.3527441299570118,0,0,1,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,0,-0.8057828263039846,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,-0.29891885156660947,1,0,1,1,0,1,0,0,0,0,-0.13530368946939067,1,0,-1.2014811878870906,1,0.2214310123427041,0,0,0.6166689300833305,0,0,0,0,1,1,0,0,0,0,1,0,-0.2437268569407933,1,0,0,0,0,0,0.9704998961681751,-0.648011920493013,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-0.5671527197050025,1,-0.23017135472814573,0,0,0,0,1,-2.142489320698322,0,0,0.16963124030871848,0,0,0,0,-0.06194515426933451,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.9992947665038013,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.10023132248695613,0,0,0,0,0,0,0,0,0,0,0,
1658,0,0,0,-0.004083597667554617,-0.28653609562076693,0,0,1,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,0,-0.8057828263039846,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,1,1.0437502187073697,0,-0.29891885156660947,1,0,0,1,0,1,0,0,0,0,-0.13530368946939067,1,0,-1.2014811878870906,1,0.2214310123427041,0,0,0.6166689300833305,0,0,0,0,1,0,0,0,0,0,1,0,-0.2962222911029248,1,0,0,0,0,0,0.3508419812948667,-0.648011920493013,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.5671527197050025,1,-0.23017135472814573,0,0,0,0,1,-2.142489320698322,0,0,0.16963124030871848,0,0,0,0,-0.06194515426933451,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.9992947665038013,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.08491687139878895,0,0,0,0,0,0,0,0,0,0,0,
1659,0,0,0,-0.08453294123186057,-0.9258163211985456,0,0,1,0,-0.9246099128032373,0,0,0,1,0,0,0,0,0,0,0,0.0010438362450509826,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,-0.6835912329105025,0,-0.3946516765164436,1,0,0,0,0,1,0,0,0,0,-0.8611848073522139,1,0,-1.2014811878870906,1,0.15539236933668787,0,0,-0.8366880209714862,0,0,0,0,1,1,0,0,0,0,1,0,-1.1143828381663887,1,0,0,0,0,0,-0.88847384845175,-0.648011920493013,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.5671527197050025,1,-0.23017135472814573,0,0,0,0,1,-2.142489320698322,0,1,-1.0457119949252436,0,0,0,0,0.6492047270274337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0327734322862407,0,0,0,0.3908667512174463,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.332654699759245,0,0,0,0,0,0,0,0,0,0,0,
1660,0,0,0,-0.4867796590533903,-0.9258163211985456,0,0,0,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,0,-0.8057828263039846,0,0,0,0,0.12758014784649,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.7710975407421373,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-0.009719039964678251,0,0,0,0,0,1.0437502187073697,0,0.945607872781235,1,0,0,0,0,1,0,0,0,0,0.45082835338178623,1,0,0.8864324854613941,0,-0.17480084569339324,0,1,-0.8366880209714862,0,0,0,0,0,0,0,0,0,0,1,0,-0.7149053879569979,0,0,0,0,0,0,-0.88847384845175,-0.648011920493013,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0.3596954567211716,1,-0.23017135472814573,0,0,0,0,0,0.1681070261443022,0,0,0.16963124030871848,0,0,0,0,-0.7730950355661027,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.07537040511250435,0,0,0,1.2890286476320039,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7611102751554232,0,0,0,0,0,0,0,0,0,0,0,
1661,0,0,0,1.1624318840148817,2.270584806690348,0,0,0,0,3.73197472577058,0,0,0,1,0,0,0,0,0,0,1,1.015652666408371,0,0,0,0,0.12758014784649,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2.2541346702603375,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,1,0,0,0,2.7710916703252417,0,1.0892071102059864,1,1,0,0,0,1,0,1,1,0,1.7397761327998835,1,0,0.8864324854613941,0,1.1789913359299393,0,0,2.070025881138147,0,0,0,0,0,0,0,0,0,0,1,0,2.5679798118406887,0,0,1,0,0,0,2.8294736407881,-0.648011920493013,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.510979256570163,1,-0.23017135472814573,0,0,0,0,0,1.9128430431479162,0,0,1.3849744755426805,0,0,0,0,2.07150448962097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.532096664844476,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.563507293314695,0,0,0,0,0,0,0,0,0,0,0,
1662,0,0,0,1.2428812275791876,0.9920243555347905,0,0,0,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,1,1.015652666408371,0,0,0,0,0.12758014784649,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.9177470195716754,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.2541346702603375,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.009719039964678251,0,1,0,0,0,1.0437502187073697,0,1.1849399351558205,1,0,0,0,0,0,0,0,0,0,2.1875158877556435,1,0,0.8864324854613941,0,1.2450299789359556,0,0,2.070025881138147,0,0,0,0,1,0,0,0,0,0,1,0,1.936754225452132,1,0,0,0,0,0,1.5901578110414833,-0.648011920493013,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,-0.5671527197050025,1,-0.23017135472814573,0,0,0,0,0,1.2055176308491538,0,0,0.16963124030871848,0,0,0,0,2.07150448962097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2865435277401992,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.398483903112183,0,0,0,0,0,0,0,0,0,0,0,
1663,0,0,0,1.2026565557970348,0.3527441299570118,0,0,0,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,1,1.015652666408371,0,0,0,0,0.12758014784649,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2.2541346702603375,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,1,0,0,0,2.7710916703252417,0,1.1370735226809034,1,0,0,0,0,1,0,1,0,0,2.317767452833683,1,0,0.8864324854613941,0,1.2120106574329474,0,0,2.070025881138147,0,0,0,0,0,0,0,0,0,0,1,0,1.9175485788074496,0,0,0,0,0,0,0.9704998961681751,1.2910327188036514,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1.9606150341845632,1,-0.23017135472814573,0,0,0,0,0,1.2055176308491538,0,0,0.16963124030871848,0,0,0,0,2.07150448962097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2865435277401992,0,0,0,-0.5072951451971113,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0501220563355613,0,0,0,0,0,0,0,0,0,0,0,
1664,0,0,0,1.1624318840148817,0.9920243555347905,0,0,0,0,2.179779846245974,0,0,0,1,0,0,0,0,0,0,1,1.015652666408371,0,0,0,0,0.12758014784649,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2.2541346702603375,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-0.009719039964678251,0,1,0,0,0,2.7710916703252417,0,1.0892071102059864,1,0,0,0,0,1,0,1,0,0,1.7723390240693935,1,0,0.8864324854613941,0,1.1789913359299393,0,0,2.070025881138147,0,0,0,0,0,0,0,0,1,0,1,0,3.535944402732674,0,0,0,0,0,0,2.8294736407881,2.2605550384519835,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0841947910413863,1,-0.23017135472814573,0,0,0,0,0,1.6770679057149955,0,0,-1.0457119949252436,0,0,0,0,2.7826543709177383,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4594737129164152,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.36628421721901,0,0,0,0,0,0,0,0,0,0,0,
1665,0,0,0,1.2026565557970348,0.3527441299570118,0,0,0,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,1,1.015652666408371,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2.2541346702603375,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,2.7710916703252417,0,1.1370735226809034,1,0,0,0,0,1,0,1,0,0,2.0654050454949817,1,0,0.8864324854613941,0,1.2120106574329474,0,0,2.070025881138147,0,0,0,0,0,0,0,0,0,1,1,0,1.1902947591954816,1,0,0,0,0,0,-0.26881593357844163,-0.648011920493013,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1.1292603062386615,1,-0.23017135472814573,0,0,0,0,0,1.2055176308491538,0,0,0.16963124030871848,0,0,0,0,2.07150448962097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.18713764318618675,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.47857763173173956,0,0,0,0,0,0,0,0,0,0,0,
1666,0,0,0,1.0417578686684228,0.3527441299570118,0,0,0,0,2.179779846245974,0,0,0,1,0,0,0,0,0,0,1,1.015652666408371,0,0,0,0,0.12758014784649,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.7415185647591002,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,1,0,0,1,1.0437502187073697,0,0.9934742852561521,1,0,0,0,0,1,0,0,0,0,2.4643004635464774,1,0,0.8864324854613941,0,1.079933371420915,0,0,2.070025881138147,0,0,0,0,0,0,0,0,0,0,1,0,1.3080893919495327,0,0,0,0,0,0,0.9704998961681751,2.2605550384519835,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0.7697555590188122,0,-0.23017135472814573,0,0,0,0,0,2.8087885653930154,0,0,0.16963124030871848,0,0,0,0,1.360354608324202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8685572559579924,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5711517286746121,0,0,0,0,0,0,0,0,0,0,0,
1667,0,0,0,1.1624318840148817,2.270584806690348,0,0,0,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,1,1.015652666408371,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2.2541346702603375,0,1,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.009719039964678251,0,1,0,1,0,1.0437502187073697,0,1.0892071102059864,1,0,0,0,0,1,0,1,1,0,1.2757549322093686,1,0,0.8864324854613941,0,1.1789913359299393,0,0,2.070025881138147,0,0,0,0,0,0,0,0,0,0,1,0,1.9021840614917038,1,0,1,0,0,0,1.5901578110414833,1.2910327188036514,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.45480748619879957,0,-0.23017135472814573,0,0,0,0,0,-0.4920633586678761,0,0,2.6003177107766424,0,0,0,0,1.360354608324202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.6968967058750417,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0563622404972195,0,0,1,0,0,0,0,0,0,0,0,
1668,0,0,0,1.2026565557970348,0.9920243555347905,0,0,0,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,1,1.015652666408371,0,0,0,0,0.12758014784649,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2.2541346702603375,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,1,0,0,0,2.7710916703252417,0,1.1370735226809034,1,0,0,0,0,0,0,1,1,0,2.4439486565030335,1,0,0.8864324854613941,0,1.2120106574329474,0,0,2.070025881138147,0,1,0,0,0,0,0,0,0,0,1,0,1.2030985236252698,0,0,0,0,0,0,0.9704998961681751,0.32151039915531915,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1.0281495960830789,0,-0.23017135472814573,0,0,0,0,0,0.8282774109564806,0,0,0.16963124030871848,0,0,0,0,2.07150448962097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.031204319099516955,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.49266499431000277,0,0,0,0,0,0,0,0,0,0,0,
1669,0,0,0,1.1222072122327287,-0.28653609562076693,0,0,0,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,1,1.015652666408371,0,0,0,0,0.12758014784649,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2.2541346702603375,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.433353252069121,0,1,0,0,0,1.0437502187073697,0,1.0413406977310693,1,0,0,0,0,1,0,1,0,0,1.5199766167306923,1,0,0.8864324854613941,0,1.1459720144269312,1,0,2.070025881138147,0,0,0,0,0,0,0,0,0,0,1,0,0.6307702536137386,1,0,0,0,0,0,0.9704998961681751,1.2910327188036514,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.11815320468283531,0,-0.23017135472814573,0,0,0,0,0,0.35672713609063883,0,0,-1.0457119949252436,0,0,0,0,2.07150448962097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09623018917694738,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.06601915622545976,0,0,0,0,0,0,0,0,0,0,0,
1670,0,0,0,1.2026565557970348,0.3527441299570118,0,0,0,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,1,1.015652666408371,0,0,0,0,0.12758014784649,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2.2541346702603375,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,1,0,0,0,2.7710916703252417,0,1.1370735226809034,1,0,0,0,0,1,0,0,0,0,2.1305308280340016,1,0,0.8864324854613941,0,1.2120106574329474,0,0,2.070025881138147,0,0,0,0,1,0,0,0,0,0,1,0,1.3311361679231515,0,0,0,0,0,0,0.9704998961681751,-0.648011920493013,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.0337668577583892,0,-0.23017135472814573,0,0,0,0,0,1.535602823255243,0,0,0.16963124030871848,0,0,0,0,2.07150448962097,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4364249391661973,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6234762182510183,0,0,0,0,0,0,0,0,0,0,0,
1671,0,0,0,1.0015331968862697,0.9920243555347905,0,0,0,0,0.6275849667213683,0,0,0,1,0,0,0,0,0,0,1,1.015652666408371,0,0,0,0,0.12758014784649,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.9177470195716754,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.7415185647591002,0,0,0,0,0.15350177661027742,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.009719039964678251,0,0,0,0,0,1.0437502187073697,0,0.945607872781235,1,0,0,0,0,1,0,0,1,0,0.2527374314922681,1,0,0.8864324854613941,0,1.0469140499179068,0,0,0.6166689300833305,0,0,0,0,0,0,0,0,0,0,1,0,1.2517528284584647,0,0,0,0,0,0,0.9704998961681751,-0.648011920493013,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1.7808626605746385,0,-0.23017135472814573,0,0,0,0,0,0.969742493416233,0,0,0.16963124030871848,0,0,0,0,0.6492047270274337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3545309720983839,0,0,0,-0.5072951451971113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5268771605714991,0,0,0,0,0,0,0,0,0,0,0,
