Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths,CarCapacity
382,20,FV,60.0,7200,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,4.0,1.0,Unf,GasA,5,Y,SBrkr,1301,2,4,5,Typ,1,4.0,Attchd,2006.0,RFn,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,8,2006,New,Partial,12.142871895843887,2594,3.0,1144
383,60,RL,79.0,9245,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,Unf,GasA,5,Y,SBrkr,1797,3,4,8,Typ,0,3.4610389610389616,Attchd,2006.0,RFn,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,4,2007,WD,Normal,12.271396795480594,2736,2.5,1278
384,45,RH,60.0,9000,Pave,No Alley,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2.0,2.0,1.0,Unf,GasA,3,N,FuseA,784,2,3,5,Typ,0,3.4610389610389616,Detchd,1950.0,Unf,2.0,2.0,N,0,0,1,0,0,0,No Fence,No Shed,10,2009,WD,Normal,11.23850177707664,1568,1.0,720
385,60,RL,80.0,53107,Pave,No Alley,IR2,Low,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1953,3,4,9,Typ,2,2.0,Attchd,1992.0,Fin,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,6,2007,WD,Normal,12.388398368982115,3533,3.5,1002
386,120,RL,43.0,3182,Pave,No Alley,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1269,2,4,6,Typ,1,3.0,Attchd,2004.0,Fin,3.0,3.0,Y,1,1,0,0,1,0,No Fence,No Shed,4,2010,WD,Normal,12.165255859329688,2525,2.0,860
387,50,RL,58.0,8410,Pave,No Alley,Reg,Lvl,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,3,2,PConc,3.0,3.0,1.0,Unf,GasA,3,Y,SBrkr,1184,5,3,8,Typ,0,3.4610389610389616,No Garage,1978.5061638868744,No Garage,2.975344452501813,2.9738941261783904,N,0,1,0,0,0,0,No Fence,No Shed,5,2006,WD,AdjLand,11.302216779257385,1842,1.0,0
388,80,RL,72.0,7200,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,3,3,CBlock,3.0,3.0,3.0,ALQ,GasA,5,Y,SBrkr,1125,3,3,6,Typ,1,2.0,Detchd,1977.0,Unf,3.0,3.0,Y,1,0,0,0,0,0,GdWo,No Shed,10,2009,WD,Abnorml,11.736077016252437,2166,2.0,352
389,20,RL,93.0,9382,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,4,3,PConc,4.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,1479,3,4,6,Typ,0,3.4610389610389616,Attchd,1999.0,RFn,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,12.160033942617154,2947,2.0,1154
390,60,RL,96.0,12474,Pave,No Alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,5,3,PConc,5.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,2332,3,5,9,Typ,1,5.0,BuiltIn,2008.0,Fin,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,8,2008,New,Partial,12.962196972666593,4014,3.5,2538
391,50,RL,50.0,8405,Pave,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,4.0,1.0,Rec,GasA,5,Y,SBrkr,1367,4,3,7,Typ,0,3.4610389610389616,Detchd,1978.0,Unf,3.0,3.0,Y,0,1,1,0,0,0,MnPrv,No Shed,4,2008,WD,Normal,11.686887175419702,2228,2.0,384
392,60,RL,71.0,12209,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5.0,3.0,1.0,ALQ,GasA,5,Y,SBrkr,1961,3,4,7,Typ,1,3.0,BuiltIn,2001.0,Fin,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,12.278397958261776,2765,3.5,1120
393,20,RL,73.0,8339,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Slab,3.5797610681658467,3.0112438510189734,1.6736990154711673,No Basement,GasA,3,Y,SBrkr,882,3,3,5,Typ,0,3.4610389610389616,Attchd,1959.0,RFn,3.0,3.0,Y,0,0,0,0,0,0,MnPrv,Shed,7,2007,WD,Normal,11.575909653758895,882,1.0,294
394,30,RL,52.0,7446,Pave,No Alley,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,1.0,Rec,GasA,3,Y,FuseA,788,2,3,4,Typ,2,3.0,No Garage,1978.5061638868744,No Garage,2.975344452501813,2.9738941261783904,Y,0,0,0,0,0,0,GdWo,No Shed,4,2006,WD,Abnorml,11.51293546492023,1576,1.0,0
395,50,RL,60.0,10134,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,Unf,GasA,4,Y,FuseA,1034,2,3,5,Typ,0,3.4610389610389616,Detchd,1940.0,Unf,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,7,2007,WD,Normal,11.599112335481124,1769,1.0,240
396,20,RL,68.0,9571,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,3.0,BLQ,GasA,3,Y,SBrkr,1144,3,3,6,Typ,0,3.4610389610389616,Attchd,1956.0,Unf,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,6,2010,WD,Normal,11.767575435251748,2288,2.0,596
397,20,RL,60.0,7200,Pave,No Alley,Reg,Low,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,3.0,Rec,GasA,3,Y,SBrkr,894,2,3,6,Typ,0,3.4610389610389616,Detchd,1985.0,RFn,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,9,2009,WD,Normal,11.719947764402807,1788,1.0,1200
398,60,RL,69.0,7590,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,3,3,CBlock,3.0,3.0,1.0,ALQ,GasA,3,Y,SBrkr,1812,4,3,8,Typ,1,3.0,Attchd,1962.0,RFn,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,7,2007,WD,Normal,12.040614105490253,2676,2.0,264
399,30,RM,60.0,8967,Pave,No Alley,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,2.0,1.0,1.0,Unf,GasA,4,Y,Mix,1077,2,3,6,Maj2,0,3.4610389610389616,Detchd,1920.0,Unf,1.0,1.0,N,0,0,0,0,0,0,No Fence,No Shed,11,2007,WD,Abnorml,11.112462823634855,2038,1.0,338
400,60,FV,65.0,8125,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,4,3,PConc,4.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1550,2,4,7,Typ,0,3.4610389610389616,Attchd,2007.0,Fin,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,10,2009,WD,Normal,12.392556361841777,2642,3.0,876
401,120,RL,38.0,14963,Pave,No Alley,IR2,Lvl,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1288,1,5,4,Typ,2,4.0,Attchd,1996.0,Fin,3.0,3.0,Y,1,1,0,0,1,0,No Fence,No Shed,12,2008,WD,Normal,12.411056299528171,2548,2.5,1000
402,20,RL,65.0,8767,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1310,3,4,6,Typ,1,4.0,Attchd,2005.0,Fin,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,7,2006,New,Partial,12.013646205940516,2620,2.0,800
403,30,RL,60.0,10200,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,672,2,3,4,Typ,0,3.4610389610389616,Detchd,1940.0,Unf,3.0,3.0,N,1,0,0,0,0,0,GdPrv,No Shed,8,2008,WD,Normal,11.58989576532275,1344,1.0,240
404,60,RL,93.0,12090,Pave,No Alley,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,4,3,PConc,4.0,3.0,1.0,Unf,GasA,4,Y,SBrkr,2263,4,4,10,Typ,1,3.0,BuiltIn,1998.0,Fin,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,7,2006,WD,Abnorml,12.460718739865234,3404,2.5,840
405,60,RL,65.0,10364,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4.0,3.0,1.0,Unf,GasA,4,Y,SBrkr,1572,3,3,7,Typ,1,3.0,BuiltIn,1995.0,Fin,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,5,2007,WD,Normal,12.031725210748633,2378,2.5,746
406,20,RL,71.0,9991,Pave,No Alley,IR1,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1976,1993,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,BLQ,GasA,5,Y,SBrkr,1620,3,3,8,Min1,1,3.0,Attchd,1993.0,Unf,3.0,3.0,Y,1,1,0,0,0,0,GdWo,No Shed,6,2009,WD,Normal,11.918397239722838,2901,3.0,980
407,50,RL,51.0,10480,Pave,No Alley,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,Unf,GasA,5,Y,FuseA,1639,3,3,6,Maj2,0,3.4610389610389616,Detchd,1936.0,Unf,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,3,2008,WD,Normal,11.652696102959752,2230,1.0,240
408,70,RL,63.0,15576,Pave,No Alley,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,BrkTil,4.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,1680,4,3,8,Typ,0,3.4610389610389616,Attchd,1960.0,Unf,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,3,2008,WD,Normal,12.08391066125752,2520,2.0,308
409,60,RL,109.0,14154,Pave,No Alley,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,4,3,PConc,5.0,4.0,1.0,Unf,GasA,5,Y,SBrkr,2172,3,4,9,Typ,1,4.0,Attchd,2006.0,RFn,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,8,2007,New,Partial,12.54254845357358,3235,2.5,2841
410,60,FV,85.0,10800,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,4,3,PConc,5.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,2078,3,5,8,Typ,1,4.0,Attchd,2008.0,Fin,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,4,2008,New,Partial,12.73596827534975,3112,3.5,2508
411,20,RL,68.0,9571,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,3,2,CBlock,3.0,2.0,1.0,Unf,GasA,3,Y,FuseA,1276,3,3,5,Mod,0,3.4610389610389616,Attchd,1958.0,Unf,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,6,2009,COD,Abnorml,11.002116507732014,2552,1.0,350
412,190,RL,100.0,34650,Pave,No Alley,Reg,Bnk,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,2.0,Rec,GasA,3,N,SBrkr,1056,3,3,5,Typ,0,3.4610389610389616,Attchd,1955.0,Fin,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,1,2006,WD,Normal,11.884495917930655,2112,2.0,1144
413,20,FV,73.5,4403,Pave,No Alley,IR2,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,5,3,PConc,5.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1478,2,4,7,Typ,1,4.0,Attchd,2009.0,Fin,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,6,2010,New,Partial,12.310437165348775,2948,3.5,968
414,30,RM,56.0,8960,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,1.0,Unf,GasA,4,Y,FuseA,1028,2,3,5,Typ,1,4.0,Detchd,1927.0,Unf,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,3,2010,WD,Normal,11.652696102959752,2036,1.0,720
415,60,RL,59.0,11228,Pave,No Alley,IR2,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,BLQ,GasA,5,Y,SBrkr,2097,3,4,9,Typ,1,3.0,Attchd,1993.0,Unf,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,12,2008,WD,Normal,12.337105293891875,3177,3.0,2034
416,20,RL,73.0,8899,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1340,3,4,6,Typ,0,3.4610389610389616,Attchd,2007.0,Fin,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,8,2007,New,Partial,12.106997888588936,2680,2.0,792
417,60,RL,74.0,7844,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,3,3,CBlock,3.0,3.0,1.0,ALQ,GasA,3,Y,SBrkr,1400,3,3,6,Typ,1,3.0,Attchd,1978.0,Fin,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,3,2006,WD,Normal,11.91505836075372,2072,1.5,880
418,70,RL,86.0,22420,Pave,No Alley,IR1,Lvl,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,Stucco,None,0.0,3,3,BrkTil,4.0,3.0,1.0,BLQ,GasW,3,N,FuseA,2624,4,3,10,Typ,1,4.0,Detchd,1918.0,Unf,3.0,3.0,N,0,0,0,0,0,0,No Fence,No Shed,11,2007,WD,Normal,12.384223015005311,3994,3.5,2592
419,50,RL,60.0,8160,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,ALQ,GasA,2,N,FuseF,1134,3,3,7,Typ,0,3.4610389610389616,Detchd,1940.0,Unf,3.0,3.0,P,0,0,0,0,0,0,No Fence,No Shed,4,2007,WD,AdjLand,11.744045122410052,1890,2.5,240
420,20,RL,65.0,8450,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,BLQ,GasA,5,Y,SBrkr,1056,3,3,6,Typ,1,2.0,Attchd,1968.0,Unf,3.0,3.0,Y,0,1,1,0,0,0,No Fence,No Shed,7,2010,WD,Normal,11.863589378812122,2112,2.0,304
421,90,RM,78.0,7060,Pave,No Alley,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,3,4,PConc,4.0,4.0,4.0,GLQ,GasA,5,Y,SBrkr,1344,2,3,8,Typ,0,3.4610389610389616,Attchd,1997.0,Fin,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,11,2008,WD,Alloca,12.237091546357341,2688,4.0,3136
422,20,RL,80.0,16635,Pave,No Alley,IR1,Lvl,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2000,Gable,CompShg,CemntBd,CmentBd,Stone,126.0,4,3,CBlock,4.0,3.0,1.0,ALQ,GasA,4,Y,SBrkr,1602,3,4,8,Typ,1,3.0,Attchd,1977.0,Fin,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,12.278397958261776,3204,2.5,1058
423,20,RL,100.0,21750,Pave,No Alley,Reg,HLS,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,1954,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,Unf,GasA,5,Y,FuseA,988,2,3,4,Typ,0,3.4610389610389616,Attchd,1954.0,RFn,3.0,3.0,N,0,0,0,0,0,0,No Fence,No Shed,2,2008,WD,Normal,11.635151947212842,1976,1.0,1040
424,60,RL,80.0,9200,Pave,No Alley,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,4,3,PConc,4.0,3.0,1.0,GLQ,GasA,4,Y,SBrkr,2630,4,4,8,Typ,1,3.0,Attchd,1998.0,Fin,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,6,2008,WD,Normal,12.660331092405903,4100,3.5,2088
425,20,RL,72.0,9000,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,3,3,CBlock,4.0,3.0,1.0,LwQ,GasA,4,Y,FuseA,1196,2,3,6,Typ,1,4.0,Attchd,1956.0,RFn,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,5,2008,WD,Normal,11.842236406331557,2392,2.0,297
426,60,RM,60.0,3378,Pave,Grvl,Reg,HLS,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3.0,3.0,1.0,Unf,GasA,4,Y,SBrkr,1389,3,3,6,Typ,2,4.0,Detchd,1947.0,Unf,3.0,3.0,P,0,0,1,0,0,0,No Fence,No Shed,9,2009,WD,Normal,11.813037464800539,2040,1.5,240
427,80,RL,66.5,12800,Pave,No Alley,Reg,Low,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,4,3,PConc,4.0,3.0,4.0,GLQ,GasA,4,Y,SBrkr,1644,2,4,5,Typ,1,3.0,Attchd,1989.0,Fin,3.0,3.0,Y,1,0,0,0,1,0,No Fence,No Shed,8,2009,WD,Normal,12.524530013005734,3162,3.5,1138
428,20,RL,77.0,8593,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,Rec,GasA,5,Y,SBrkr,907,3,3,5,Typ,0,3.4610389610389616,Detchd,1964.0,Unf,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,11.599185726610004,1814,1.0,352
429,20,RL,64.0,6762,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,4,3,PConc,4.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1208,2,4,6,Typ,0,3.4610389610389616,Attchd,2007.0,RFn,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,9,2007,New,Partial,12.182809136284993,2416,3.0,1256
430,20,RL,130.0,11457,Pave,No Alley,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,2.0,GLQ,GasA,3,Y,SBrkr,1412,3,4,6,Typ,1,3.0,Attchd,1988.0,Unf,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,3,2009,WD,Normal,12.07254696717504,2804,3.0,1152
431,160,RM,21.0,1680,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,3,3,CBlock,3.0,3.0,1.0,ALQ,GasA,3,Y,SBrkr,987,2,3,4,Typ,0,3.4610389610389616,Detchd,1971.0,Unf,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,7,2008,COD,Abnorml,11.355113089309974,1470,1.5,264
432,50,RM,60.0,5586,Pave,No Alley,IR1,Bnk,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,7,1920,1998,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,Unf,GasA,4,Y,SBrkr,1198,4,3,7,Typ,0,3.4610389610389616,No Garage,1978.5061638868744,No Garage,2.975344452501813,2.9738941261783904,N,0,1,0,0,0,0,MnPrv,No Shed,9,2008,ConLD,Abnorml,11.2885436473206,2099,1.0,0
433,160,RM,24.0,1920,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,3,3,CBlock,3.0,3.0,1.0,ALQ,GasA,5,Y,SBrkr,1365,2,3,6,Min1,0,3.4610389610389616,Detchd,1971.0,Unf,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,8,2007,WD,Normal,11.715874472198903,2130,2.5,880
434,60,RL,100.0,10839,Pave,No Alley,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,1604,3,3,7,Typ,1,3.0,Attchd,1997.0,Fin,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,12.106257835094581,2530,2.5,940
435,180,RM,21.0,1890,Pave,No Alley,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,4,CBlock,4.0,3.0,3.0,ALQ,GasA,4,Y,SBrkr,630,1,3,3,Typ,0,3.4610389610389616,No Garage,1978.5061638868744,No Garage,2.975344452501813,2.9738941261783904,Y,1,0,0,0,0,0,No Fence,No Shed,6,2008,WD,Normal,11.302216779257385,1260,2.0,0
436,60,RL,43.0,10667,Pave,No Alley,IR2,Lvl,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1661,3,4,6,Typ,1,3.0,Attchd,1996.0,RFn,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,4,2009,ConLw,Normal,12.264346270624154,2460,3.5,1100
437,50,RM,40.0,4400,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,2.0,3.0,1.0,Unf,GasA,3,Y,FuseA,1118,2,3,6,Typ,0,3.4610389610389616,Detchd,1990.0,Unf,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,10,2006,WD,Normal,11.661354090741,1766,1.0,880
