Id,GrLivArea,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,YrSold,SalePrice,RoofStyle__1,RoofStyle__2,RoofStyle__3,RoofStyle__4,GarageFinish__1,GarageFinish__2,GarageFinish__3,SaleType__1,SaleType__2,SaleType__3,SaleType__4,SaleType__5,SaleType__6,SaleType__7,BldgType__1,BldgType__2,BldgType__3,MasVnrType__1,MasVnrType__2,MasVnrType__3,MasVnrType__4,MoSold__1,MoSold__2,MoSold__3,MoSold__4,MoSold__5,MoSold__6,MoSold__7,MoSold__8,MoSold__9,MoSold__10,MoSold__11,GarageType__1,GarageType__2,GarageType__3,GarageType__4,GarageType__5,GarageType__6,LotConfig__1,LotConfig__2,LotConfig__3,LotConfig__4,Exterior2nd__1,Exterior2nd__2,Exterior2nd__3,Exterior2nd__4,Exterior2nd__5,Exterior2nd__6,Exterior2nd__7,Exterior2nd__8,Exterior2nd__9,Exterior2nd__10,Exterior2nd__11,Exterior2nd__12,Exterior2nd__13,Exterior2nd__14,Fence__1,Fence__2,Fence__3,LotShape__1,LotShape__2,LotShape__3,SaleCondition__1,SaleCondition__2,SaleCondition__3,SaleCondition__4,Foundation__1,Foundation__2,Foundation__3,Foundation__4,Foundation__5,HouseStyle__1,HouseStyle__2,HouseStyle__3,HouseStyle__4,HouseStyle__5,HouseStyle__6,Neighborhood__1,Neighborhood__2,Neighborhood__3,Neighborhood__4,Neighborhood__5,Neighborhood__6,Neighborhood__7,Neighborhood__8,Neighborhood__9,Neighborhood__10,Neighborhood__11,Neighborhood__13,Neighborhood__14,Neighborhood__15,Neighborhood__16,Neighborhood__18,Neighborhood__20,Neighborhood__21,Neighborhood__22,Neighborhood__23,BsmtFinType1__1,BsmtFinType1__2,BsmtFinType1__3,BsmtFinType1__4,BsmtFinType1__5,BsmtFinType1__6,Exterior1st__1,Exterior1st__2,Exterior1st__3,Exterior1st__4,Exterior1st__5,Exterior1st__6,Exterior1st__7,Exterior1st__8,Exterior1st__9,Exterior1st__10,Exterior1st__11,Exterior1st__12,Electrical__1,Electrical__2,Electrical__3,Condition1__1,Condition1__2,Condition1__3,Condition1__4,Condition1__5,Condition1__6,Condition1__7,Condition1__8,MSZoning__1,MSZoning__2,MSZoning__3,MSZoning__4,MSSubClass__1,MSSubClass__2,MSSubClass__3,MSSubClass__4,MSSubClass__5,MSSubClass__6,MSSubClass__7,MSSubClass__8,MSSubClass__9,MSSubClass__10,MSSubClass__11,MSSubClass__12,MSSubClass__13,MSSubClass__14
551,-0.8209396764882613,-0.7719614501576301,-1.3317425392534623,0.10827842138971756,0.35144262859288555,0.2476654905475802,-0.3052350332204057,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,0.3023985439881628,-1.130786486125117,0.01301475915997519,-0.8000515298126518,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,-0.7240360600768456,-1.047334162167881,-0.7002871898924146,-1.6097146378634202,-0.8511082254158157,-0.8763701364780554,-0.0018191034257997027,0.5086231092837995,0.02354093708016785,0.2863951956610853,0.2836329944327664,0.12018809349574755,11.849404844423075,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
552,-1.19535273809099,-0.9518546500313352,-0.8157832909968212,-0.7088537648742979,0.35144262859288555,-0.4258959442936373,-1.2609380750005752,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,-0.11874595986378625,-0.09387661394246234,-0.4830082587468501,-0.8000515298126518,-0.7818702147698637,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,0.29497702668652337,-0.7002871898924146,-0.8677558802746281,-0.8511082254158157,-0.8763701364780554,-0.8364546899994324,-0.931882899526961,-0.7826041139054448,0.2863951956610853,0.2836329944327664,0.12018809349574755,11.630717389475992,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
554,-0.66958120477652,0.06754014925299448,-0.08363263570367224,-1.5259859511383134,-0.5513116922112486,-0.6953205182301243,0.9371789210938148,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-4.061151861073848,-5.208210757655096,-1.5447288180135708,-2.8905339001092383,0.9430332582401921,0.21353470256911733,-0.8000515298126518,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,-0.7240360600768456,-1.047334162167881,0.9486448560751894,-0.8677558802746281,-0.8511082254158157,-0.8763701364780554,1.041475379791241,0.5086231092837995,0.447827806019964,0.2863951956610853,0.2836329944327664,0.8768126199063789,11.58989576532275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
555,1.7733976368866735,1.1468993484952257,0.4035889743005551,0.9254106076537328,-0.5513116922112486,1.1232953558411631,0.9849640731828232,1.643606357312914,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,0.0903328718357629,0.9430332582401921,-0.2086125467132872,1.8987888216997333,1.1890266959052078,-0.25135265844614885,0.9913025177738604,1.2890161435693042,0.29497702668652337,0.9486448560751894,1.358120392491748,0.811426330661702,1.3951812572730644,1.0832071591199228,1.9491291180945602,2.30938644349332,0.2863951956610853,0.2836329944327664,0.12018809349574755,12.556733038263905,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
557,-0.7598652054466815,0.187468949168798,1.5175020166532935,-0.7088537648742979,-0.5513116922112486,-0.4258959442936373,-1.2609380750005752,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,0.3710958744037289,-1.130786486125117,0.09392631527243604,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,-1.047334162167881,-0.7002871898924146,-0.12579712268583607,0.811426330661702,0.8272934088352843,-0.8364546899994324,-0.931882899526961,-0.7242646694262228,0.2863951956610853,0.2836329944327664,-1.3930609593255154,11.856522261533735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
558,-0.11194473004905192,-0.3522106504523178,0.5130029181056169,-1.5259859511383134,0.35144262859288555,-1.6719845987498898,-1.595434139623635,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,-0.9879165316433408,-0.09387661394246234,-0.5920629648114712,0.3391705031815185,-0.7818702147698637,-0.25135265844614885,-0.9235346191025152,1.2890161435693042,0.29497702668652337,-0.7002871898924146,0.6161616349029561,-0.8511082254158157,-0.8763701364780554,0.7076211451617881,-0.931882899526961,0.7130070991073365,0.2863951956610853,0.2836329944327664,-1.3930609593255154,11.58989576532275,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
559,0.18015056623676468,-0.5321038503260229,3.3688386754464132,0.9254106076537328,-0.5513116922112486,0.8875488536467369,0.6504680085597639,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,0.7166738578365618,0.13485938353624233,2.502377411391256,-0.7131272099810759,0.9430332582401921,-1.1830691138068374,1.0605912894511755,-0.7818702147698637,3.7669826048705732,0.9913025177738604,1.2890161435693042,0.29497702668652337,-0.7002871898924146,-0.12579712268583607,0.811426330661702,0.8272934088352843,0.7910847038191513,0.5086231092837995,-0.1567809822192455,0.2863951956610853,0.2836329944327664,0.12018809349574755,12.07254696717504,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
561,0.036758329878272884,0.3073977490846015,0.592360983371457,-0.7088537648742979,0.35144262859288555,-0.4258959442936373,0.6026828564707554,0.7919371783476516,-0.626310254923413,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,1.2671480102589396,-1.130786486125117,1.1492944384784471,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,1.2890161435693042,0.29497702668652337,-0.7002871898924146,-0.8677558802746281,0.811426330661702,1.3951812572730644,-0.8364546899994324,0.5086231092837995,0.4902564929139436,0.2863951956610853,0.2836329944327664,1.6334371463170103,11.707677772181544,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
562,0.02879209452502335,0.6671841488320119,0.24144541902317426,-0.7088537648742979,-0.5513116922112486,0.14663127532139758,-0.40080533739842267,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,0.7166738578365618,0.13485938353624233,1.4906008540400495,1.2581874889003877,-0.09387661394246234,1.1387407572463872,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,-1.047334162167881,-0.7002871898924146,-0.12579712268583607,0.811426330661702,0.8272934088352843,-0.08528266208316297,0.5086231092837995,-0.09313795187827607,0.2863951956610853,0.2836329944327664,-1.3930609593255154,12.04355959836804,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
563,-1.0147847367506668,-0.17231745057861253,1.2688818985613095,-0.7088537648742979,0.35144262859288555,-0.9984231639086724,-0.6875162499324735,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,0.0843591909300615,0.9430332582401921,-0.24379148415348756,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,0.29497702668652337,-0.7002871898924146,-0.12579712268583607,0.811426330661702,1.3951812572730644,0.06103579553407412,-2.372388908337721,-2.310036842088711,-3.6828462042805703,-3.677448479542075,0.12018809349574755,11.58989576532275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,0.78558445308373,0.007575749295092717,3.3445830541691466,0.10827842138971756,1.2541969493970198,-1.7393407422340117,-1.595434139623635,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,0.7166738578365618,0.13485938353624233,0.4788242966888426,0.5831615465561288,0.9430332582401921,0.3436967710978587,0.5260132967477607,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,-0.7240360600768456,1.6372882155409283,-0.7002871898924146,1.358120392491748,0.811426330661702,1.3951812572730644,-0.9199182486567956,0.5086231092837995,-0.20981684083672006,0.2863951956610853,0.2836329944327664,0.12018809349574755,12.128116509451258,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
565,2.4345951712063854,1.5066857482426366,1.1209753383814547,0.9254106076537328,-0.5513116922112486,0.7528365666784933,0.7938234648267893,-0.5768168592750915,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,0.38005639576228095,0.9430332582401921,0.3542504523299188,2.129747274858005,1.1890266959052078,-0.25135265844614885,0.9913025177738604,1.2890161435693042,1.6372882155409283,0.9486448560751894,2.10007915008054,0.811426330661702,0.8272934088352843,0.6241575865044248,0.5086231092837995,0.8190788163422855,0.2863951956610853,0.2836329944327664,-1.3930609593255154,12.498745990829315,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
568,0.4164822150498345,0.2474333491266997,0.28389275625839105,0.9254106076537328,-0.5513116922112486,1.1569734275832235,0.9849640731828232,0.7006869091728022,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,1.6405030668652774,0.9430332582401921,1.6523532438733126,-0.8000515298126518,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,-0.7240360600768456,0.29497702668652337,0.9486448560751894,0.6161616349029561,-0.8511082254158157,-0.8763701364780554,1.1249389384486044,0.5086231092837995,0.5114708363609334,0.2863951956610853,0.2836329944327664,1.6334371463170103,12.273735966890268,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
569,2.0017630503464936,0.7871129487478155,0.8523179679299896,1.7425427939177485,2.1569512702011537,0.4497339209999455,1.2238898336278656,-0.5768168592750915,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,2.502377411391256,1.5777794173554127,0.9430332582401921,1.5151553878565311,0.8503931466891531,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,1.2890161435693042,-2.389645351022286,0.9486448560751894,-0.8677558802746281,0.811426330661702,1.3951812572730644,0.2485715725462901,0.5086231092837995,0.9357577053007295,1.6094756623083042,0.2836329944327664,0.8768126199063789,12.66539758498376,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
570,-1.1555215613247425,0.42732654900040495,-0.5436984957996553,-0.7088537648742979,-0.5513116922112486,0.315021634031702,-0.20966472904238875,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,0.7166738578365618,0.13485938353624233,2.502377411391256,-0.07394335307102573,-1.130786486125117,-0.4302398525865495,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,-1.047334162167881,-0.7002871898924146,-1.6097146378634202,2.47396088673922,0.8272934088352843,0.08164445523156356,0.5086231092837995,0.8721146749597601,0.2863951956610853,0.2836329944327664,-1.3930609593255154,11.820123358887448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
572,-1.3652990922936468,-0.3522106504523178,-0.4646040785911769,0.10827842138971756,0.35144262859288555,-0.3585398008095156,-1.1653677708225585,0.9972502839910632,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,-0.30990374884623123,0.9430332582401921,-0.7081534583641325,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,-1.047334162167881,0.9486448560751894,-1.6097146378634202,-0.8511082254158157,-0.8763701364780554,-0.7529911313420691,-0.931882899526961,-0.7826041139054448,0.2863951956610853,0.2836329944327664,-1.3930609593255154,11.695255355062795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
574,0.13766397768610045,0.6072197488741102,0.2301085525566257,0.9254106076537328,-0.5513116922112486,1.0222611406149804,0.7938234648267893,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,-1.7435871662145683,0.9430332582401921,-1.024763895325936,0.902293922679776,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,1.2890161435693042,0.29497702668652337,-0.7002871898924146,1.358120392491748,0.811426330661702,0.8272934088352843,0.9580118211338778,0.5086231092837995,-0.1886024973897302,0.2863951956610853,0.2836329944327664,-0.6364364329148839,12.04355959836804,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
575,-0.7147232051116007,0.2474333491266997,0.37063296713035576,-0.7088537648742979,1.2541969493970198,0.04559706009521495,1.0327492252718318,0.046726646753047066,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,1.4906008540400495,-1.7794292516487769,-1.130786486125117,-1.7213068566419032,0.5831041503374457,-0.7818702147698637,3.7669826048705732,-0.9235346191025152,-0.7240360600768456,0.29497702668652337,-0.7002871898924146,-0.8677558802746281,-0.8511082254158157,-0.8763701364780554,-0.2522097793978895,-0.931882899526961,-0.7826041139054448,0.2863951956610853,0.2836329944327664,-0.6364364329148839,11.842236406331557,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
576,-0.4305941441790337,0.8470773487057172,-0.16193610874006592,-0.7088537648742979,-0.5513116922112486,-0.7626766617142461,-1.595434139623635,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,-0.4054826433374537,-1.130786486125117,-0.8207260581727737,0.19644336920730585,-0.7818702147698637,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,-1.047334162167881,-0.7002871898924146,-0.12579712268583607,-0.8511082254158157,-0.8763701364780554,-1.253772483286249,-0.931882899526961,-0.5280319925415671,0.2863951956610853,0.2836329944327664,0.12018809349574755,11.682676678340282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
578,-0.15443131859971615,1.8065077480321448,0.7073115363811124,-0.7088537648742979,0.35144262859288555,-0.12279329861508945,-0.830871706199499,0.16078948322160902,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,1.4906008540400495,0.5861483870089795,0.9430332582401921,0.8960060889090046,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,0.29497702668652337,-0.7002871898924146,-0.12579712268583607,2.47396088673922,0.25940556039750445,-0.4608686760412977,0.5086231092837995,0.6811855839368518,0.2863951956610853,0.2836329944327664,-1.3930609593255154,12.010671928196444,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
